"Plot Title: table5_KW_2_15_19"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20400406, SEN S/N: 20400406)","Intensity, Lux (LGR S/N: 20400406, SEN S/N: 20400406)","Coupler Attached (LGR S/N: 20400406)","Host Connected (LGR S/N: 20400406)","Stopped (LGR S/N: 20400406)","End Of File (LGR S/N: 20400406)"
1297,02/20/19 01:00:00 AM,-0.437,0.0,,,,
1298,02/20/19 01:05:00 AM,-0.774,0.0,,,,
1299,02/20/19 01:10:00 AM,-0.774,0.0,,,,
1300,02/20/19 01:15:00 AM,-1.001,0.0,,,,
1301,02/20/19 01:20:00 AM,-1.341,0.0,,,,
1302,02/20/19 01:25:00 AM,-0.325,0.0,,,,
1303,02/20/19 01:30:00 AM,0.343,0.0,,,,
1304,02/20/19 01:35:00 AM,0.343,0.0,,,,
1305,02/20/19 01:40:00 AM,1.003,0.0,,,,
1306,02/20/19 01:45:00 AM,0.453,0.0,,,,
1307,02/20/19 01:50:00 AM,0.010,0.0,,,,
1308,02/20/19 01:55:00 AM,-0.774,0.0,,,,
1309,02/20/19 02:00:00 AM,-0.325,0.0,,,,
1310,02/20/19 02:05:00 AM,0.121,0.0,,,,
1311,02/20/19 02:10:00 AM,0.121,0.0,,,,
1312,02/20/19 02:15:00 AM,0.121,0.0,,,,
1313,02/20/19 02:20:00 AM,0.121,0.0,,,,
1314,02/20/19 02:25:00 AM,0.232,0.0,,,,
1315,02/20/19 02:30:00 AM,0.453,0.0,,,,
1316,02/20/19 02:35:00 AM,0.453,0.0,,,,
1317,02/20/19 02:40:00 AM,0.232,0.0,,,,
1318,02/20/19 02:45:00 AM,-0.213,0.0,,,,
1319,02/20/19 02:50:00 AM,0.232,0.0,,,,
1320,02/20/19 02:55:00 AM,-0.213,0.0,,,,
1321,02/20/19 03:00:00 AM,-0.437,0.0,,,,
1322,02/20/19 03:05:00 AM,-0.325,0.0,,,,
1323,02/20/19 03:10:00 AM,-0.549,0.0,,,,
1324,02/20/19 03:15:00 AM,-0.437,0.0,,,,
1325,02/20/19 03:20:00 AM,-0.213,0.0,,,,
1326,02/20/19 03:25:00 AM,-0.102,0.0,,,,
1327,02/20/19 03:30:00 AM,-0.325,0.0,,,,
1328,02/20/19 03:35:00 AM,-0.549,0.0,,,,
1329,02/20/19 03:40:00 AM,-0.325,0.0,,,,
1330,02/20/19 03:45:00 AM,-0.437,0.0,,,,
1331,02/20/19 03:50:00 AM,-0.213,0.0,,,,
1332,02/20/19 03:55:00 AM,-0.662,0.0,,,,
1333,02/20/19 04:00:00 AM,-0.662,0.0,,,,
1334,02/20/19 04:05:00 AM,-0.774,0.0,,,,
1335,02/20/19 04:10:00 AM,-0.662,0.0,,,,
1336,02/20/19 04:15:00 AM,-0.549,0.0,,,,
1337,02/20/19 04:20:00 AM,-0.549,0.0,,,,
1338,02/20/19 04:25:00 AM,-0.437,0.0,,,,
1339,02/20/19 04:30:00 AM,-0.549,0.0,,,,
1340,02/20/19 04:35:00 AM,-0.662,0.0,,,,
1341,02/20/19 04:40:00 AM,-0.549,0.0,,,,
1342,02/20/19 04:45:00 AM,-0.774,0.0,,,,
1343,02/20/19 04:50:00 AM,-0.662,0.0,,,,
1344,02/20/19 04:55:00 AM,-0.662,0.0,,,,
1345,02/20/19 05:00:00 AM,-0.662,0.0,,,,
1346,02/20/19 05:05:00 AM,-0.549,0.0,,,,
1347,02/20/19 05:10:00 AM,-0.774,0.0,,,,
1348,02/20/19 05:15:00 AM,-1.001,0.0,,,,
1349,02/20/19 05:20:00 AM,-1.114,0.0,,,,
1350,02/20/19 05:25:00 AM,-1.001,0.0,,,,
1351,02/20/19 05:30:00 AM,-1.001,0.0,,,,
1352,02/20/19 05:35:00 AM,-1.228,0.0,,,,
1353,02/20/19 05:40:00 AM,-1.456,0.0,,,,
1354,02/20/19 05:45:00 AM,-1.684,0.0,,,,
1355,02/20/19 05:50:00 AM,-1.456,0.0,,,,
1356,02/20/19 05:55:00 AM,-1.228,0.0,,,,
1357,02/20/19 06:00:00 AM,-1.001,0.0,,,,
1358,02/20/19 06:05:00 AM,-1.001,0.0,,,,
1359,02/20/19 06:10:00 AM,-1.456,10.8,,,,
1360,02/20/19 06:15:00 AM,-1.456,53.8,,,,
1361,02/20/19 06:20:00 AM,-1.456,193.8,,,,
1362,02/20/19 06:25:00 AM,-1.114,462.9,,,,
1363,02/20/19 06:30:00 AM,-1.001,807.3,,,,
1364,02/20/19 06:35:00 AM,-0.887,1097.9,,,,
1365,02/20/19 06:40:00 AM,-0.662,1463.9,,,,
1366,02/20/19 06:45:00 AM,-0.325,2066.7,,,,
1367,02/20/19 06:50:00 AM,0.121,2755.6,,,,
1368,02/20/19 06:55:00 AM,0.232,3788.9,,,,
1369,02/20/19 07:00:00 AM,0.343,5166.7,,,,
1370,02/20/19 07:05:00 AM,1.221,6544.5,,,,
1371,02/20/19 07:10:00 AM,2.517,7577.8,,,,
1372,02/20/19 07:15:00 AM,3.893,8266.7,,,,
1373,02/20/19 07:20:00 AM,4.623,8611.2,,,,
1374,02/20/19 07:25:00 AM,4.934,9300.1,,,,
1375,02/20/19 07:30:00 AM,5.244,11022.3,,,,
1376,02/20/19 07:35:00 AM,5.552,13777.9,,,,
1377,02/20/19 07:40:00 AM,5.450,14466.8,,,,
1378,02/20/19 07:45:00 AM,6.166,15155.7,,,,
1379,02/20/19 07:50:00 AM,6.877,15155.7,,,,
1380,02/20/19 07:55:00 AM,7.280,16533.4,,,,
1381,02/20/19 08:00:00 AM,7.782,22044.6,,,,
1382,02/20/19 08:05:00 AM,8.581,28933.5,,,,
1383,02/20/19 08:10:00 AM,9.768,31689.1,,,,
1384,02/20/19 08:15:00 AM,10.553,26178.0,,,,
1385,02/20/19 08:20:00 AM,10.455,21355.7,,,,
1386,02/20/19 08:25:00 AM,10.063,22044.6,,,,
1387,02/20/19 08:30:00 AM,11.334,30311.3,,,,
1388,02/20/19 08:35:00 AM,16.332,38578.0,,,,
1389,02/20/19 08:40:00 AM,15.282,19977.9,,,,
1390,02/20/19 08:45:00 AM,13.269,23422.4,,,,
1391,02/20/19 08:50:00 AM,16.523,46844.8,,,,
1392,02/20/19 08:55:00 AM,18.806,55111.5,,,,
1393,02/20/19 09:00:00 AM,19.948,66133.8,,,,
1394,02/20/19 09:05:00 AM,20.234,74400.5,,,,
1395,02/20/19 09:10:00 AM,20.805,79911.6,,,,
1396,02/20/19 09:15:00 AM,21.569,85422.8,,,,
1397,02/20/19 09:20:00 AM,22.142,88178.4,,,,
1398,02/20/19 09:25:00 AM,22.717,99200.7,,,,
1399,02/20/19 09:30:00 AM,23.773,115734.1,,,,
1400,02/20/19 09:35:00 AM,21.951,63378.2,,,,
1401,02/20/19 09:40:00 AM,22.429,115734.1,,,,
1402,02/20/19 09:45:00 AM,24.545,154312.1,,,,
1403,02/20/19 09:50:00 AM,21.569,66133.8,,,,
1404,02/20/19 09:55:00 AM,17.284,49600.3,,,,
1405,02/20/19 10:00:00 AM,14.230,24800.2,,,,
1406,02/20/19 10:05:00 AM,13.846,57867.0,,,,
1407,02/20/19 10:10:00 AM,14.709,52355.9,,,,
1408,02/20/19 10:15:00 AM,14.421,34444.7,,,,
1409,02/20/19 10:20:00 AM,14.230,37200.2,,,,
1410,02/20/19 10:25:00 AM,13.846,46844.8,,,,
1411,02/20/19 10:30:00 AM,14.517,52355.9,,,,
1412,02/20/19 10:35:00 AM,14.517,46844.8,,,,
1413,02/20/19 10:40:00 AM,14.230,33066.9,,,,
1414,02/20/19 10:45:00 AM,13.558,49600.3,,,,
1415,02/20/19 10:50:00 AM,13.846,44089.2,,,,
1416,02/20/19 10:55:00 AM,13.173,35822.5,,,,
1417,02/20/19 11:00:00 AM,13.365,46844.8,,,,
1418,02/20/19 11:05:00 AM,13.750,49600.3,,,,
1419,02/20/19 11:10:00 AM,14.996,66133.8,,,,
1420,02/20/19 11:15:00 AM,16.808,88178.4,,,,
1421,02/20/19 11:20:00 AM,18.331,88178.4,,,,
1422,02/20/19 11:25:00 AM,18.901,93689.5,,,,
1423,02/20/19 11:30:00 AM,19.758,99200.7,,,,
1424,02/20/19 11:35:00 AM,18.996,79911.6,,,,
1425,02/20/19 11:40:00 AM,17.094,66133.8,,,,
1426,02/20/19 11:45:00 AM,16.713,60622.6,,,,
1427,02/20/19 11:50:00 AM,16.332,63378.2,,,,
1428,02/20/19 11:55:00 AM,15.187,52355.9,,,,
1429,02/20/19 12:00:00 PM,14.517,42711.4,,,,
1430,02/20/19 12:05:00 PM,14.325,49600.3,,,,
1431,02/20/19 12:10:00 PM,14.900,63378.2,,,,
1432,02/20/19 12:15:00 PM,14.900,52355.9,,,,
1433,02/20/19 12:20:00 PM,14.900,60622.6,,,,
1434,02/20/19 12:25:00 PM,15.091,57867.0,,,,
1435,02/20/19 12:30:00 PM,14.709,49600.3,,,,
1436,02/20/19 12:35:00 PM,14.709,41333.6,,,,
1437,02/20/19 12:40:00 PM,14.038,55111.5,,,,
1438,02/20/19 12:45:00 PM,14.709,52355.9,,,,
1439,02/20/19 12:50:00 PM,14.613,41333.6,,,,
1440,02/20/19 12:55:00 PM,13.942,33066.9,,,,
1441,02/20/19 01:00:00 PM,12.787,24800.2,,,,
1442,02/20/19 01:05:00 PM,12.401,30311.3,,,,
1443,02/20/19 01:10:00 PM,13.173,49600.3,,,,
1444,02/20/19 01:15:00 PM,14.134,66133.8,,,,
1445,02/20/19 01:20:00 PM,14.709,60622.6,,,,
1446,02/20/19 01:25:00 PM,15.282,68889.3,,,,
1447,02/20/19 01:30:00 PM,15.187,55111.5,,,,
1448,02/20/19 01:35:00 PM,14.613,55111.5,,,,
1449,02/20/19 01:40:00 PM,15.282,85422.8,,,,
1450,02/20/19 01:45:00 PM,15.569,71644.9,,,,
1451,02/20/19 01:50:00 PM,14.804,46844.8,,,,
1452,02/20/19 01:55:00 PM,14.517,60622.6,,,,
1453,02/20/19 02:00:00 PM,14.230,39955.8,,,,
1454,02/20/19 02:05:00 PM,13.654,39955.8,,,,
1455,02/20/19 02:10:00 PM,14.134,71644.9,,,,
1456,02/20/19 02:15:00 PM,14.900,74400.5,,,,
1457,02/20/19 02:20:00 PM,15.091,60622.6,,,,
1458,02/20/19 02:25:00 PM,14.804,60622.6,,,,
1459,02/20/19 02:30:00 PM,14.613,52355.9,,,,
1460,02/20/19 02:35:00 PM,15.091,66133.8,,,,
1461,02/20/19 02:40:00 PM,14.709,44089.2,,,,
1462,02/20/19 02:45:00 PM,13.461,30311.3,,,,
1463,02/20/19 02:50:00 PM,12.787,30311.3,,,,
1464,02/20/19 02:55:00 PM,13.076,44089.2,,,,
1465,02/20/19 03:00:00 PM,12.787,31689.1,,,,
1466,02/20/19 03:05:00 PM,11.528,15155.7,,,,
1467,02/20/19 03:10:00 PM,11.431,26178.0,,,,
1468,02/20/19 03:15:00 PM,12.980,57867.0,,,,
1469,02/20/19 03:20:00 PM,13.846,55111.5,,,,
1470,02/20/19 03:25:00 PM,13.942,49600.3,,,,
1471,02/20/19 03:30:00 PM,13.558,44089.2,,,,
1472,02/20/19 03:35:00 PM,12.883,42711.4,,,,
1473,02/20/19 03:40:00 PM,12.497,35822.5,,,,
1474,02/20/19 03:45:00 PM,12.207,30311.3,,,,
1475,02/20/19 03:50:00 PM,11.722,24800.2,,,,
1476,02/20/19 03:55:00 PM,11.334,20666.8,,,,
1477,02/20/19 04:00:00 PM,10.944,17222.3,,,,
1478,02/20/19 04:05:00 PM,10.651,16533.4,,,,
1479,02/20/19 04:10:00 PM,10.455,15844.5,,,,
1480,02/20/19 04:15:00 PM,10.161,9644.5,,,,
1481,02/20/19 04:20:00 PM,9.768,5166.7,,,,
1482,02/20/19 04:25:00 PM,9.571,5511.1,,,,
1483,02/20/19 04:30:00 PM,9.571,9644.5,,,,
1484,02/20/19 04:35:00 PM,9.571,10677.8,,,,
1485,02/20/19 04:40:00 PM,9.373,9300.1,,,,
1486,02/20/19 04:45:00 PM,9.176,8611.2,,,,
1487,02/20/19 04:50:00 PM,8.978,7233.4,,,,
1488,02/20/19 04:55:00 PM,8.879,4650.0,,,,
1489,02/20/19 05:00:00 PM,8.779,4650.0,,,,
1490,02/20/19 05:05:00 PM,8.680,4477.8,,,,
1491,02/20/19 05:10:00 PM,8.481,3444.5,,,,
1492,02/20/19 05:15:00 PM,8.382,3616.7,,,,
1493,02/20/19 05:20:00 PM,8.082,3272.2,,,,
1494,02/20/19 05:25:00 PM,7.882,3100.0,,,,
1495,02/20/19 05:30:00 PM,7.983,2755.6,,,,
1496,02/20/19 05:35:00 PM,8.082,2066.7,,,,
1497,02/20/19 05:40:00 PM,7.782,1313.2,,,,
1498,02/20/19 05:45:00 PM,7.280,516.7,,,,
1499,02/20/19 05:50:00 PM,7.280,96.9,,,,
1500,02/20/19 05:55:00 PM,7.280,32.3,,,,
1501,02/20/19 06:00:00 PM,7.381,0.0,,,,
1502,02/20/19 06:05:00 PM,7.481,0.0,,,,
1503,02/20/19 06:10:00 PM,7.481,0.0,,,,
1504,02/20/19 06:15:00 PM,7.280,0.0,,,,
1505,02/20/19 06:20:00 PM,7.079,0.0,,,,
1506,02/20/19 06:25:00 PM,7.079,0.0,,,,
1507,02/20/19 06:30:00 PM,7.280,0.0,,,,
1508,02/20/19 06:35:00 PM,7.481,0.0,,,,
1509,02/20/19 06:40:00 PM,7.582,0.0,,,,
1510,02/20/19 06:45:00 PM,7.682,0.0,,,,
1511,02/20/19 06:50:00 PM,7.682,0.0,,,,
1512,02/20/19 06:55:00 PM,7.682,0.0,,,,
1513,02/20/19 07:00:00 PM,7.582,0.0,,,,
1514,02/20/19 07:05:00 PM,7.280,0.0,,,,
1515,02/20/19 07:10:00 PM,6.978,0.0,,,,
1516,02/20/19 07:15:00 PM,6.877,0.0,,,,
1517,02/20/19 07:20:00 PM,6.674,0.0,,,,
1518,02/20/19 07:25:00 PM,6.674,0.0,,,,
1519,02/20/19 07:30:00 PM,6.775,0.0,,,,
1520,02/20/19 07:35:00 PM,6.775,0.0,,,,
1521,02/20/19 07:40:00 PM,6.775,0.0,,,,
1522,02/20/19 07:45:00 PM,6.775,0.0,,,,
1523,02/20/19 07:50:00 PM,6.674,0.0,,,,
1524,02/20/19 07:55:00 PM,6.573,0.0,,,,
1525,02/20/19 08:00:00 PM,6.573,0.0,,,,
1526,02/20/19 08:05:00 PM,6.471,0.0,,,,
1527,02/20/19 08:10:00 PM,6.471,0.0,,,,
1528,02/20/19 08:15:00 PM,6.471,0.0,,,,
1529,02/20/19 08:20:00 PM,6.471,0.0,,,,
1530,02/20/19 08:25:00 PM,6.471,0.0,,,,
1531,02/20/19 08:30:00 PM,6.471,0.0,,,,
1532,02/20/19 08:35:00 PM,6.573,0.0,,,,
1533,02/20/19 08:40:00 PM,6.573,0.0,,,,
1534,02/20/19 08:45:00 PM,6.573,0.0,,,,
1535,02/20/19 08:50:00 PM,6.674,0.0,,,,
1536,02/20/19 08:55:00 PM,6.573,0.0,,,,
1537,02/20/19 09:00:00 PM,6.573,0.0,,,,
1538,02/20/19 09:05:00 PM,6.877,0.0,,,,
1539,02/20/19 09:10:00 PM,6.775,0.0,,,,
1540,02/20/19 09:15:00 PM,6.775,0.0,,,,
1541,02/20/19 09:20:00 PM,6.674,0.0,,,,
1542,02/20/19 09:25:00 PM,6.775,0.0,,,,
1543,02/20/19 09:30:00 PM,6.877,0.0,,,,
1544,02/20/19 09:35:00 PM,6.674,0.0,,,,
1545,02/20/19 09:40:00 PM,6.268,0.0,,,,
1546,02/20/19 09:45:00 PM,6.370,0.0,,,,
1547,02/20/19 09:50:00 PM,6.573,0.0,,,,
1548,02/20/19 09:55:00 PM,6.573,0.0,,,,
1549,02/20/19 10:00:00 PM,6.370,0.0,,,,
1550,02/20/19 10:05:00 PM,6.166,0.0,,,,
1551,02/20/19 10:10:00 PM,6.166,0.0,,,,
1552,02/20/19 10:15:00 PM,6.064,0.0,,,,
1553,02/20/19 10:20:00 PM,6.166,0.0,,,,
1554,02/20/19 10:25:00 PM,6.166,0.0,,,,
1555,02/20/19 10:30:00 PM,5.860,0.0,,,,
1556,02/20/19 10:35:00 PM,5.757,0.0,,,,
1557,02/20/19 10:40:00 PM,5.962,0.0,,,,
1558,02/20/19 10:45:00 PM,6.064,0.0,,,,
1559,02/20/19 10:50:00 PM,5.757,0.0,,,,
1560,02/20/19 10:55:00 PM,5.962,0.0,,,,
1561,02/20/19 11:00:00 PM,6.166,0.0,,,,
1562,02/20/19 11:05:00 PM,6.166,0.0,,,,
1563,02/20/19 11:10:00 PM,6.166,0.0,,,,
1564,02/20/19 11:15:00 PM,5.860,0.0,,,,
1565,02/20/19 11:20:00 PM,5.757,0.0,,,,
1566,02/20/19 11:25:00 PM,5.860,0.0,,,,
1567,02/20/19 11:30:00 PM,5.860,0.0,,,,
1568,02/20/19 11:35:00 PM,6.064,0.0,,,,
1569,02/20/19 11:40:00 PM,6.064,0.0,,,,
1570,02/20/19 11:45:00 PM,6.166,0.0,,,,
1571,02/20/19 11:50:00 PM,6.268,0.0,,,,
1572,02/20/19 11:55:00 PM,6.166,0.0,,,,
1573,02/21/19 12:00:00 AM,6.166,0.0,,,,
1574,02/21/19 12:05:00 AM,6.166,0.0,,,,
1575,02/21/19 12:10:00 AM,6.268,0.0,,,,
1576,02/21/19 12:15:00 AM,6.268,0.0,,,,
1577,02/21/19 12:20:00 AM,6.268,0.0,,,,
1578,02/21/19 12:25:00 AM,6.370,0.0,,,,
1579,02/21/19 12:30:00 AM,6.370,0.0,,,,
1580,02/21/19 12:35:00 AM,6.370,0.0,,,,
1581,02/21/19 12:40:00 AM,6.370,0.0,,,,
1582,02/21/19 12:45:00 AM,6.268,0.0,,,,
1583,02/21/19 12:50:00 AM,6.370,0.0,,,,
1584,02/21/19 12:55:00 AM,6.471,0.0,,,,
1585,02/21/19 01:00:00 AM,6.471,0.0,,,,
1586,02/21/19 01:05:00 AM,6.471,0.0,,,,
1587,02/21/19 01:10:00 AM,6.573,0.0,,,,
1588,02/21/19 01:15:00 AM,6.573,0.0,,,,
1589,02/21/19 01:20:00 AM,6.573,0.0,,,,
1590,02/21/19 01:25:00 AM,6.471,0.0,,,,
1591,02/21/19 01:30:00 AM,6.370,0.0,,,,
1592,02/21/19 01:35:00 AM,6.370,0.0,,,,
1593,02/21/19 01:40:00 AM,6.471,0.0,,,,
1594,02/21/19 01:45:00 AM,6.370,0.0,,,,
1595,02/21/19 01:50:00 AM,6.370,0.0,,,,
1596,02/21/19 01:55:00 AM,6.370,0.0,,,,
1597,02/21/19 02:00:00 AM,6.370,0.0,,,,
1598,02/21/19 02:05:00 AM,6.370,0.0,,,,
1599,02/21/19 02:10:00 AM,6.268,0.0,,,,
1600,02/21/19 02:15:00 AM,6.166,0.0,,,,
1601,02/21/19 02:20:00 AM,6.166,0.0,,,,
1602,02/21/19 02:25:00 AM,6.268,0.0,,,,
1603,02/21/19 02:30:00 AM,6.268,0.0,,,,
1604,02/21/19 02:35:00 AM,6.166,0.0,,,,
1605,02/21/19 02:40:00 AM,6.166,0.0,,,,
1606,02/21/19 02:45:00 AM,6.166,0.0,,,,
1607,02/21/19 02:50:00 AM,6.166,0.0,,,,
1608,02/21/19 02:55:00 AM,6.166,0.0,,,,
1609,02/21/19 03:00:00 AM,6.166,0.0,,,,
1610,02/21/19 03:05:00 AM,6.064,0.0,,,,
1611,02/21/19 03:10:00 AM,5.860,0.0,,,,
1612,02/21/19 03:15:00 AM,5.757,0.0,,,,
1613,02/21/19 03:20:00 AM,5.552,0.0,,,,
1614,02/21/19 03:25:00 AM,5.552,0.0,,,,
1615,02/21/19 03:30:00 AM,5.552,0.0,,,,
1616,02/21/19 03:35:00 AM,5.552,0.0,,,,
1617,02/21/19 03:40:00 AM,5.552,0.0,,,,
1618,02/21/19 03:45:00 AM,5.244,0.0,,,,
1619,02/21/19 03:50:00 AM,5.037,0.0,,,,
1620,02/21/19 03:55:00 AM,5.037,0.0,,,,
1621,02/21/19 04:00:00 AM,5.347,0.0,,,,
1622,02/21/19 04:05:00 AM,5.655,0.0,,,,
1623,02/21/19 04:10:00 AM,5.757,0.0,,,,
1624,02/21/19 04:15:00 AM,5.757,0.0,,,,
1625,02/21/19 04:20:00 AM,5.552,0.0,,,,
1626,02/21/19 04:25:00 AM,5.244,0.0,,,,
1627,02/21/19 04:30:00 AM,5.037,0.0,,,,
1628,02/21/19 04:35:00 AM,5.141,0.0,,,,
1629,02/21/19 04:40:00 AM,5.037,0.0,,,,
1630,02/21/19 04:45:00 AM,5.347,0.0,,,,
1631,02/21/19 04:50:00 AM,5.347,0.0,,,,
1632,02/21/19 04:55:00 AM,5.347,0.0,,,,
1633,02/21/19 05:00:00 AM,5.347,0.0,,,,
1634,02/21/19 05:05:00 AM,5.450,0.0,,,,
1635,02/21/19 05:10:00 AM,5.450,0.0,,,,
1636,02/21/19 05:15:00 AM,4.934,0.0,,,,
1637,02/21/19 05:20:00 AM,5.037,0.0,,,,
1638,02/21/19 05:25:00 AM,5.037,0.0,,,,
1639,02/21/19 05:30:00 AM,5.141,0.0,,,,
1640,02/21/19 05:35:00 AM,5.347,0.0,,,,
1641,02/21/19 05:40:00 AM,5.141,0.0,,,,
1642,02/21/19 05:45:00 AM,4.623,0.0,,,,
1643,02/21/19 05:50:00 AM,4.415,0.0,,,,
1644,02/21/19 05:55:00 AM,4.311,0.0,,,,
1645,02/21/19 06:00:00 AM,4.207,0.0,,,,
1646,02/21/19 06:05:00 AM,3.998,0.0,,,,
1647,02/21/19 06:10:00 AM,4.102,10.8,,,,
1648,02/21/19 06:15:00 AM,3.998,64.6,,,,
1649,02/21/19 06:20:00 AM,4.102,183.0,,,,
1650,02/21/19 06:25:00 AM,4.207,398.3,,,,
1651,02/21/19 06:30:00 AM,4.102,818.1,,,,
1652,02/21/19 06:35:00 AM,4.102,1636.1,,,,
1653,02/21/19 06:40:00 AM,4.207,2411.1,,,,
1654,02/21/19 06:45:00 AM,4.415,3100.0,,,,
1655,02/21/19 06:50:00 AM,4.727,5338.9,,,,
1656,02/21/19 06:55:00 AM,4.934,6200.0,,,,
1657,02/21/19 07:00:00 AM,5.141,6200.0,,,,
1658,02/21/19 07:05:00 AM,5.244,6544.5,,,,
1659,02/21/19 07:10:00 AM,5.244,8266.7,,,,
1660,02/21/19 07:15:00 AM,5.552,10677.8,,,,
1661,02/21/19 07:20:00 AM,5.757,13089.0,,,,
1662,02/21/19 07:25:00 AM,5.962,13777.9,,,,
1663,02/21/19 07:30:00 AM,6.166,14466.8,,,,
1664,02/21/19 07:35:00 AM,6.268,16533.4,,,,
1665,02/21/19 07:40:00 AM,6.471,18600.1,,,,
1666,02/21/19 07:45:00 AM,6.573,18600.1,,,,
1667,02/21/19 07:50:00 AM,6.775,21355.7,,,,
1668,02/21/19 07:55:00 AM,7.079,24800.2,,,,
1669,02/21/19 08:00:00 AM,7.280,26178.0,,,,
1670,02/21/19 08:05:00 AM,7.682,26178.0,,,,
1671,02/21/19 08:10:00 AM,7.782,24800.2,,,,
1672,02/21/19 08:15:00 AM,7.983,24800.2,,,,
1673,02/21/19 08:20:00 AM,7.983,23422.4,,,,
1674,02/21/19 08:25:00 AM,7.983,26178.0,,,,
1675,02/21/19 08:30:00 AM,8.680,27555.7,,,,
1676,02/21/19 08:35:00 AM,11.722,30311.3,,,,
1677,02/21/19 08:40:00 AM,14.134,37200.2,,,,
1678,02/21/19 08:45:00 AM,15.855,44089.2,,,,
1679,02/21/19 08:50:00 AM,15.855,55111.5,,,,
1680,02/21/19 08:55:00 AM,14.517,68889.3,,,,
1681,02/21/19 09:00:00 AM,14.804,44089.2,,,,
1682,02/21/19 09:05:00 AM,16.046,79911.6,,,,
1683,02/21/19 09:10:00 AM,17.379,71644.9,,,,
1684,02/21/19 09:15:00 AM,15.187,52355.9,,,,
1685,02/21/19 09:20:00 AM,15.378,52355.9,,,,
1686,02/21/19 09:25:00 AM,17.665,104711.8,,,,
1687,02/21/19 09:30:00 AM,20.901,121245.2,,,,
1688,02/21/19 09:35:00 AM,22.142,121245.2,,,,
1689,02/21/19 09:40:00 AM,21.951,110223.0,,,,
1690,02/21/19 09:45:00 AM,21.187,104711.8,,,,
1691,02/21/19 09:50:00 AM,21.282,99200.7,,,,
1692,02/21/19 09:55:00 AM,21.569,104711.8,,,,
1693,02/21/19 10:00:00 AM,22.429,115734.1,,,,
1694,02/21/19 10:05:00 AM,23.196,121245.2,,,,
1695,02/21/19 10:10:00 AM,23.484,126756.4,,,,
1696,02/21/19 10:15:00 AM,24.158,132267.5,,,,
1697,02/21/19 10:20:00 AM,22.525,88178.4,,,,
1698,02/21/19 10:25:00 AM,21.664,115734.1,,,,
1699,02/21/19 10:30:00 AM,20.996,121245.2,,,,
1700,02/21/19 10:35:00 AM,23.100,104711.8,,,,
1701,02/21/19 10:40:00 AM,20.805,121245.2,,,,
1702,02/21/19 10:45:00 AM,21.664,143289.8,,,,
1703,02/21/19 10:50:00 AM,22.525,132267.5,,,,
1704,02/21/19 10:55:00 AM,22.621,110223.0,,,,
1705,02/21/19 11:00:00 AM,21.091,104711.8,,,,
1706,02/21/19 11:05:00 AM,23.292,126756.4,,,,
1707,02/21/19 11:10:00 AM,23.869,121245.2,,,,
1708,02/21/19 11:15:00 AM,23.773,126756.4,,,,
1709,02/21/19 11:20:00 AM,24.931,143289.8,,,,
1710,02/21/19 11:25:00 AM,25.125,143289.8,,,,
1711,02/21/19 11:30:00 AM,24.158,137778.7,,,,
1712,02/21/19 11:35:00 AM,23.292,104711.8,,,,
1713,02/21/19 11:40:00 AM,24.448,82667.2,,,,
1714,02/21/19 11:45:00 AM,21.855,104711.8,,,,
1715,02/21/19 11:50:00 AM,25.513,165334.4,,,,
1716,02/21/19 11:55:00 AM,24.545,137778.7,,,,
1717,02/21/19 12:00:00 PM,24.641,104711.8,,,,
1718,02/21/19 12:05:00 PM,25.610,126756.4,,,,
1719,02/21/19 12:10:00 PM,22.142,154312.1,,,,
1720,02/21/19 12:15:00 PM,25.028,176356.7,,,,
1721,02/21/19 12:20:00 PM,26.683,198401.3,,,,
1722,02/21/19 12:25:00 PM,26.488,165334.4,,,,
1723,02/21/19 12:30:00 PM,26.488,187379.0,,,,
1724,02/21/19 12:35:00 PM,23.869,49600.3,,,,
1725,02/21/19 12:40:00 PM,18.521,82667.2,,,,
1726,02/21/19 12:45:00 PM,21.187,57867.0,,,,
1727,02/21/19 12:50:00 PM,22.525,165334.4,,,,
1728,02/21/19 12:55:00 PM,24.158,170845.6,,,,
1729,02/21/19 01:00:00 PM,24.931,68889.3,,,,
1730,02/21/19 01:05:00 PM,24.351,143289.8,,,,
1731,02/21/19 01:10:00 PM,24.255,115734.1,,,,
1732,02/21/19 01:15:00 PM,24.545,165334.4,,,,
1733,02/21/19 01:20:00 PM,23.484,148801.0,,,,
1734,02/21/19 01:25:00 PM,24.835,159823.3,,,,
1735,02/21/19 01:30:00 PM,25.610,176356.7,,,,
1736,02/21/19 01:35:00 PM,25.319,137778.7,,,,
1737,02/21/19 01:40:00 PM,24.835,137778.7,,,,
1738,02/21/19 01:45:00 PM,24.545,159823.3,,,,
1739,02/21/19 01:50:00 PM,25.708,154312.1,,,,
1740,02/21/19 01:55:00 PM,27.567,154312.1,,,,
1741,02/21/19 02:00:00 PM,27.567,154312.1,,,,
1742,02/21/19 02:05:00 PM,22.046,46844.8,,,,
1743,02/21/19 02:10:00 PM,21.569,148801.0,,,,
1744,02/21/19 02:15:00 PM,26.000,137778.7,,,,
1745,02/21/19 02:20:00 PM,25.416,148801.0,,,,
1746,02/21/19 02:25:00 PM,23.966,148801.0,,,,
1747,02/21/19 02:30:00 PM,21.855,137778.7,,,,
