"Plot Title: ground7_KW_2_15_19"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10969476, SEN S/N: 10969476)","Intensity, Lux (LGR S/N: 10969476, SEN S/N: 10969476)","Coupler Attached (LGR S/N: 10969476)","Host Connected (LGR S/N: 10969476)","End Of File (LGR S/N: 10969476)"
2650,02/24/19 05:45:00 PM,7.381,139.9,,,
2651,02/24/19 05:50:00 PM,7.179,75.3,,,
2652,02/24/19 05:55:00 PM,6.877,21.5,,,
2653,02/24/19 06:00:00 PM,6.370,0.0,,,
2654,02/24/19 06:05:00 PM,5.962,0.0,,,
2655,02/24/19 06:10:00 PM,5.552,0.0,,,
2656,02/24/19 06:15:00 PM,5.347,0.0,,,
2657,02/24/19 06:20:00 PM,5.037,0.0,,,
2658,02/24/19 06:25:00 PM,4.831,0.0,,,
2659,02/24/19 06:30:00 PM,4.831,0.0,,,
2660,02/24/19 06:35:00 PM,4.831,0.0,,,
2661,02/24/19 06:40:00 PM,4.831,0.0,,,
2662,02/24/19 06:45:00 PM,4.727,0.0,,,
2663,02/24/19 06:50:00 PM,4.623,0.0,,,
2664,02/24/19 06:55:00 PM,4.415,0.0,,,
2665,02/24/19 07:00:00 PM,4.207,0.0,,,
2666,02/24/19 07:05:00 PM,3.998,0.0,,,
2667,02/24/19 07:10:00 PM,3.893,0.0,,,
2668,02/24/19 07:15:00 PM,3.998,0.0,,,
2669,02/24/19 07:20:00 PM,3.998,0.0,,,
2670,02/24/19 07:25:00 PM,3.998,0.0,,,
2671,02/24/19 07:30:00 PM,3.893,0.0,,,
2672,02/24/19 07:35:00 PM,3.788,0.0,,,
2673,02/24/19 07:40:00 PM,3.788,0.0,,,
2674,02/24/19 07:45:00 PM,3.683,0.0,,,
2675,02/24/19 07:50:00 PM,3.788,0.0,,,
2676,02/24/19 07:55:00 PM,3.893,0.0,,,
2677,02/24/19 08:00:00 PM,3.893,0.0,,,
2678,02/24/19 08:05:00 PM,3.788,0.0,,,
2679,02/24/19 08:10:00 PM,3.683,0.0,,,
2680,02/24/19 08:15:00 PM,3.683,0.0,,,
2681,02/24/19 08:20:00 PM,3.683,0.0,,,
2682,02/24/19 08:25:00 PM,3.683,0.0,,,
2683,02/24/19 08:30:00 PM,3.683,0.0,,,
2684,02/24/19 08:35:00 PM,3.578,0.0,,,
2685,02/24/19 08:40:00 PM,3.367,0.0,,,
2686,02/24/19 08:45:00 PM,3.261,0.0,,,
2687,02/24/19 08:50:00 PM,3.261,0.0,,,
2688,02/24/19 08:55:00 PM,3.261,0.0,,,
2689,02/24/19 09:00:00 PM,3.155,0.0,,,
2690,02/24/19 09:05:00 PM,3.049,0.0,,,
2691,02/24/19 09:10:00 PM,2.943,0.0,,,
2692,02/24/19 09:15:00 PM,2.943,0.0,,,
2693,02/24/19 09:20:00 PM,2.837,0.0,,,
2694,02/24/19 09:25:00 PM,2.943,0.0,,,
2695,02/24/19 09:30:00 PM,3.049,0.0,,,
2696,02/24/19 09:35:00 PM,3.155,0.0,,,
2697,02/24/19 09:40:00 PM,3.261,0.0,,,
2698,02/24/19 09:45:00 PM,3.367,0.0,,,
2699,02/24/19 09:50:00 PM,3.472,0.0,,,
2700,02/24/19 09:55:00 PM,3.367,0.0,,,
2701,02/24/19 10:00:00 PM,3.367,0.0,,,
2702,02/24/19 10:05:00 PM,3.261,0.0,,,
2703,02/24/19 10:10:00 PM,3.261,0.0,,,
2704,02/24/19 10:15:00 PM,3.472,0.0,,,
2705,02/24/19 10:20:00 PM,3.472,0.0,,,
2706,02/24/19 10:25:00 PM,3.683,0.0,,,
2707,02/24/19 10:30:00 PM,3.998,0.0,,,
2708,02/24/19 10:35:00 PM,4.207,0.0,,,
2709,02/24/19 10:40:00 PM,4.311,0.0,,,
2710,02/24/19 10:45:00 PM,4.207,0.0,,,
2711,02/24/19 10:50:00 PM,4.207,0.0,,,
2712,02/24/19 10:55:00 PM,4.311,0.0,,,
2713,02/24/19 11:00:00 PM,3.893,0.0,,,
2714,02/24/19 11:05:00 PM,3.472,0.0,,,
2715,02/24/19 11:10:00 PM,3.155,0.0,,,
2716,02/24/19 11:15:00 PM,2.837,0.0,,,
2717,02/24/19 11:20:00 PM,2.837,0.0,,,
2718,02/24/19 11:25:00 PM,2.837,0.0,,,
2719,02/24/19 11:30:00 PM,2.837,0.0,,,
2720,02/24/19 11:35:00 PM,2.943,0.0,,,
2721,02/24/19 11:40:00 PM,2.943,0.0,,,
2722,02/24/19 11:45:00 PM,2.943,0.0,,,
2723,02/24/19 11:50:00 PM,2.943,0.0,,,
2724,02/24/19 11:55:00 PM,3.049,0.0,,,
2725,02/25/19 12:00:00 AM,2.943,0.0,,,
2726,02/25/19 12:05:00 AM,3.049,0.0,,,
2727,02/25/19 12:10:00 AM,2.837,0.0,,,
2728,02/25/19 12:15:00 AM,2.837,0.0,,,
2729,02/25/19 12:20:00 AM,2.730,0.0,,,
2730,02/25/19 12:25:00 AM,2.730,0.0,,,
2731,02/25/19 12:30:00 AM,2.837,0.0,,,
2732,02/25/19 12:35:00 AM,2.730,0.0,,,
2733,02/25/19 12:40:00 AM,2.624,0.0,,,
2734,02/25/19 12:45:00 AM,2.624,0.0,,,
2735,02/25/19 12:50:00 AM,2.730,0.0,,,
2736,02/25/19 12:55:00 AM,3.155,0.0,,,
2737,02/25/19 01:00:00 AM,3.578,0.0,,,
2738,02/25/19 01:05:00 AM,3.998,0.0,,,
2739,02/25/19 01:10:00 AM,4.207,0.0,,,
2740,02/25/19 01:15:00 AM,4.207,0.0,,,
2741,02/25/19 01:20:00 AM,4.207,0.0,,,
2742,02/25/19 01:25:00 AM,4.102,0.0,,,
2743,02/25/19 01:30:00 AM,4.102,0.0,,,
2744,02/25/19 01:35:00 AM,4.102,0.0,,,
2745,02/25/19 01:40:00 AM,4.207,0.0,,,
2746,02/25/19 01:45:00 AM,4.207,0.0,,,
2747,02/25/19 01:50:00 AM,4.102,0.0,,,
2748,02/25/19 01:55:00 AM,4.102,0.0,,,
2749,02/25/19 02:00:00 AM,4.207,0.0,,,
2750,02/25/19 02:05:00 AM,4.415,0.0,,,
2751,02/25/19 02:10:00 AM,4.623,0.0,,,
2752,02/25/19 02:15:00 AM,4.727,0.0,,,
2753,02/25/19 02:20:00 AM,4.934,0.0,,,
2754,02/25/19 02:25:00 AM,5.037,0.0,,,
2755,02/25/19 02:30:00 AM,4.934,0.0,,,
2756,02/25/19 02:35:00 AM,4.623,0.0,,,
2757,02/25/19 02:40:00 AM,4.311,0.0,,,
2758,02/25/19 02:45:00 AM,4.102,0.0,,,
2759,02/25/19 02:50:00 AM,3.893,0.0,,,
2760,02/25/19 02:55:00 AM,3.683,0.0,,,
2761,02/25/19 03:00:00 AM,3.683,0.0,,,
2762,02/25/19 03:05:00 AM,3.893,0.0,,,
2763,02/25/19 03:10:00 AM,4.102,0.0,,,
2764,02/25/19 03:15:00 AM,4.311,0.0,,,
2765,02/25/19 03:20:00 AM,4.311,0.0,,,
2766,02/25/19 03:25:00 AM,4.102,0.0,,,
2767,02/25/19 03:30:00 AM,3.893,0.0,,,
2768,02/25/19 03:35:00 AM,3.578,0.0,,,
2769,02/25/19 03:40:00 AM,3.367,0.0,,,
2770,02/25/19 03:45:00 AM,3.367,0.0,,,
2771,02/25/19 03:50:00 AM,3.261,0.0,,,
2772,02/25/19 03:55:00 AM,2.943,0.0,,,
2773,02/25/19 04:00:00 AM,2.943,0.0,,,
2774,02/25/19 04:05:00 AM,2.837,0.0,,,
2775,02/25/19 04:10:00 AM,2.943,0.0,,,
2776,02/25/19 04:15:00 AM,3.155,0.0,,,
2777,02/25/19 04:20:00 AM,3.261,0.0,,,
2778,02/25/19 04:25:00 AM,3.367,0.0,,,
2779,02/25/19 04:30:00 AM,3.578,0.0,,,
2780,02/25/19 04:35:00 AM,3.578,0.0,,,
2781,02/25/19 04:40:00 AM,3.683,0.0,,,
2782,02/25/19 04:45:00 AM,3.683,0.0,,,
2783,02/25/19 04:50:00 AM,3.683,0.0,,,
2784,02/25/19 04:55:00 AM,3.578,0.0,,,
2785,02/25/19 05:00:00 AM,3.367,0.0,,,
2786,02/25/19 05:05:00 AM,3.367,0.0,,,
2787,02/25/19 05:10:00 AM,3.367,0.0,,,
2788,02/25/19 05:15:00 AM,3.261,0.0,,,
2789,02/25/19 05:20:00 AM,3.155,0.0,,,
2790,02/25/19 05:25:00 AM,3.049,0.0,,,
2791,02/25/19 05:30:00 AM,3.049,0.0,,,
2792,02/25/19 05:35:00 AM,3.155,0.0,,,
2793,02/25/19 05:40:00 AM,3.367,0.0,,,
2794,02/25/19 05:45:00 AM,3.578,0.0,,,
2795,02/25/19 05:50:00 AM,3.683,0.0,,,
2796,02/25/19 05:55:00 AM,3.578,0.0,,,
2797,02/25/19 06:00:00 AM,3.472,0.0,,,
2798,02/25/19 06:05:00 AM,3.261,0.0,,,
2799,02/25/19 06:10:00 AM,2.943,10.8,,,
2800,02/25/19 06:15:00 AM,2.624,32.3,,,
2801,02/25/19 06:20:00 AM,2.195,75.3,,,
2802,02/25/19 06:25:00 AM,1.980,139.9,,,
2803,02/25/19 06:30:00 AM,1.764,247.6,,,
2804,02/25/19 06:35:00 AM,1.764,333.7,,,
2805,02/25/19 06:40:00 AM,1.764,473.6,,,
2806,02/25/19 06:45:00 AM,1.764,678.1,,,
2807,02/25/19 06:50:00 AM,1.872,818.1,,,
2808,02/25/19 06:55:00 AM,1.980,882.6,,,
2809,02/25/19 07:00:00 AM,2.088,979.5,,,
2810,02/25/19 07:05:00 AM,2.303,1076.4,,,
2811,02/25/19 07:10:00 AM,2.517,1151.7,,,
2812,02/25/19 07:15:00 AM,2.730,1216.3,,,
2813,02/25/19 07:20:00 AM,2.943,1291.7,,,
2814,02/25/19 07:25:00 AM,3.261,1356.3,,,
2815,02/25/19 07:30:00 AM,3.472,1463.9,,,
2816,02/25/19 07:35:00 AM,3.683,1722.2,,,
2817,02/25/19 07:40:00 AM,3.788,1808.3,,,
2818,02/25/19 07:45:00 AM,3.788,1980.6,,,
2819,02/25/19 07:50:00 AM,3.788,2152.8,,,
2820,02/25/19 07:55:00 AM,3.893,2325.0,,,
2821,02/25/19 08:00:00 AM,4.102,2497.2,,,
2822,02/25/19 08:05:00 AM,4.311,2927.8,,,
2823,02/25/19 08:10:00 AM,4.727,3788.9,,,
2824,02/25/19 08:15:00 AM,5.244,3788.9,,,
2825,02/25/19 08:20:00 AM,5.962,3961.1,,,
2826,02/25/19 08:25:00 AM,6.573,4305.6,,,
2827,02/25/19 08:30:00 AM,7.079,4650.0,,,
2828,02/25/19 08:35:00 AM,7.582,5166.7,,,
2829,02/25/19 08:40:00 AM,7.983,5166.7,,,
2830,02/25/19 08:45:00 AM,8.282,5511.1,,,
2831,02/25/19 08:50:00 AM,8.779,6200.0,,,
2832,02/25/19 08:55:00 AM,9.077,6544.5,,,
2833,02/25/19 09:00:00 AM,9.472,7233.4,,,
2834,02/25/19 09:05:00 AM,9.866,8266.7,,,
2835,02/25/19 09:10:00 AM,10.259,9644.5,,,
2836,02/25/19 09:15:00 AM,10.748,10333.4,,,
2837,02/25/19 09:20:00 AM,11.236,11022.3,,,
2838,02/25/19 09:25:00 AM,11.528,11022.3,,,
2839,02/25/19 09:30:00 AM,11.819,11022.3,,,
2840,02/25/19 09:35:00 AM,11.916,11022.3,,,
2841,02/25/19 09:40:00 AM,12.110,10677.8,,,
2842,02/25/19 09:45:00 AM,12.207,9300.1,,,
2843,02/25/19 09:50:00 AM,12.013,9644.5,,,
2844,02/25/19 09:55:00 AM,12.110,10677.8,,,
2845,02/25/19 10:00:00 AM,12.401,12400.1,,,
2846,02/25/19 10:05:00 AM,12.787,13777.9,,,
2847,02/25/19 10:10:00 AM,13.076,14466.8,,,
2848,02/25/19 10:15:00 AM,13.654,15155.7,,,
2849,02/25/19 10:20:00 AM,14.038,15844.5,,,
2850,02/25/19 10:25:00 AM,14.325,17222.3,,,
2851,02/25/19 10:30:00 AM,14.421,17911.2,,,
2852,02/25/19 10:35:00 AM,14.517,18600.1,,,
2853,02/25/19 10:40:00 AM,14.804,19977.9,,,
2854,02/25/19 10:45:00 AM,16.141,21355.7,,,
2855,02/25/19 10:50:00 AM,16.237,22044.6,,,
2856,02/25/19 10:55:00 AM,18.806,23422.4,,,
2857,02/25/19 11:00:00 AM,17.665,24800.2,,,
2858,02/25/19 11:05:00 AM,17.665,27555.7,,,
2859,02/25/19 11:10:00 AM,18.521,24800.2,,,
2860,02/25/19 11:15:00 AM,19.187,26178.0,,,
2861,02/25/19 11:20:00 AM,19.472,24800.2,,,
2862,02/25/19 11:25:00 AM,18.996,24800.2,,,
2863,02/25/19 11:30:00 AM,19.282,26178.0,,,
2864,02/25/19 11:35:00 AM,19.758,26178.0,,,
2865,02/25/19 11:40:00 AM,20.996,28933.5,,,
2866,02/25/19 11:45:00 AM,22.046,28933.5,,,
2867,02/25/19 11:50:00 AM,23.004,31689.1,,,
2868,02/25/19 11:55:00 AM,24.448,34444.7,,,
2869,02/25/19 12:00:00 PM,25.513,38578.0,,,
2870,02/25/19 12:05:00 PM,27.665,49600.3,,,
2871,02/25/19 12:10:00 PM,30.659,63378.2,,,
2872,02/25/19 12:15:00 PM,30.054,46844.8,,,
2873,02/25/19 12:20:00 PM,31.268,74400.5,,,
2874,02/25/19 12:25:00 PM,32.394,99200.7,,,
2875,02/25/19 12:30:00 PM,32.188,77156.1,,,
2876,02/25/19 12:35:00 PM,33.430,55111.5,,,
2877,02/25/19 12:40:00 PM,34.374,115734.1,,,
2878,02/25/19 12:45:00 PM,35.435,121245.2,,,
2879,02/25/19 12:50:00 PM,35.115,60622.6,,,
2880,02/25/19 12:55:00 PM,33.639,42711.4,,,
2881,02/25/19 01:00:00 PM,32.497,39955.8,,,
2882,02/25/19 01:05:00 PM,31.676,42711.4,,,
2883,02/25/19 01:10:00 PM,30.963,93689.5,,,
2884,02/25/19 01:15:00 PM,30.659,55111.5,,,
2885,02/25/19 01:20:00 PM,29.953,39955.8,,,
2886,02/25/19 01:25:00 PM,29.152,99200.7,,,
2887,02/25/19 01:30:00 PM,28.357,37200.2,,,
2888,02/25/19 01:35:00 PM,28.159,35822.5,,,
2889,02/25/19 01:40:00 PM,28.754,99200.7,,,
2890,02/25/19 01:45:00 PM,28.953,99200.7,,,
2891,02/25/19 01:50:00 PM,28.754,52355.9,,,
2892,02/25/19 01:55:00 PM,28.555,38578.0,,,
2893,02/25/19 02:00:00 PM,28.357,46844.8,,,
2894,02/25/19 02:05:00 PM,27.961,49600.3,,,
2895,02/25/19 02:10:00 PM,27.272,30311.3,,,
2896,02/25/19 02:15:00 PM,26.683,33066.9,,,
2897,02/25/19 02:20:00 PM,26.195,28933.5,,,
2898,02/25/19 02:25:00 PM,25.610,28933.5,,,
2899,02/25/19 02:30:00 PM,25.610,68889.3,,,
2900,02/25/19 02:35:00 PM,25.222,27555.7,,,
2901,02/25/19 02:40:00 PM,24.835,49600.3,,,
2902,02/25/19 02:45:00 PM,24.641,26178.0,,,
2903,02/25/19 02:50:00 PM,24.351,26178.0,,,
2904,02/25/19 02:55:00 PM,24.062,24800.2,,,
2905,02/25/19 03:00:00 PM,23.677,24800.2,,,
2906,02/25/19 03:05:00 PM,23.388,24800.2,,,
2907,02/25/19 03:10:00 PM,23.773,24800.2,,,
2908,02/25/19 03:15:00 PM,23.100,23422.4,,,
2909,02/25/19 03:20:00 PM,22.717,23422.4,,,
2910,02/25/19 03:25:00 PM,22.142,22044.6,,,
2911,02/25/19 03:30:00 PM,21.569,21355.7,,,
2912,02/25/19 03:35:00 PM,21.091,20666.8,,,
2913,02/25/19 03:40:00 PM,20.805,20666.8,,,
2914,02/25/19 03:45:00 PM,20.519,19977.9,,,
2915,02/25/19 03:50:00 PM,20.138,19977.9,,,
2916,02/25/19 03:55:00 PM,19.853,18600.1,,,
2917,02/25/19 04:00:00 PM,19.472,16533.4,,,
2918,02/25/19 04:05:00 PM,19.092,15844.5,,,
2919,02/25/19 04:10:00 PM,18.711,15155.7,,,
2920,02/25/19 04:15:00 PM,18.331,14466.8,,,
2921,02/25/19 04:20:00 PM,17.950,13777.9,,,
2922,02/25/19 04:25:00 PM,17.665,12400.1,,,
2923,02/25/19 04:30:00 PM,17.284,12400.1,,,
2924,02/25/19 04:35:00 PM,16.808,11022.3,,,
2925,02/25/19 04:40:00 PM,16.332,10677.8,,,
2926,02/25/19 04:45:00 PM,15.951,9644.5,,,
2927,02/25/19 04:50:00 PM,15.569,9300.1,,,
2928,02/25/19 04:55:00 PM,15.187,8611.2,,,
2929,02/25/19 05:00:00 PM,14.804,7577.8,,,
2930,02/25/19 05:05:00 PM,14.325,7233.4,,,
2931,02/25/19 05:10:00 PM,13.846,6200.0,,,
2932,02/25/19 05:15:00 PM,13.269,5166.7,,,
2933,02/25/19 05:20:00 PM,12.594,4305.6,,,
2934,02/25/19 05:25:00 PM,11.916,2927.8,,,
2935,02/25/19 05:30:00 PM,11.041,936.5,,,
2936,02/25/19 05:35:00 PM,9.965,549.0,,,
2937,02/25/19 05:40:00 PM,8.978,419.8,,,
2938,02/25/19 05:45:00 PM,8.082,247.6,,,
2939,02/25/19 05:50:00 PM,7.381,96.9,,,
2940,02/25/19 05:55:00 PM,6.978,32.3,,,
2941,02/25/19 06:00:00 PM,6.674,0.0,,,
2942,02/25/19 06:05:00 PM,6.370,0.0,,,
2943,02/25/19 06:10:00 PM,6.166,0.0,,,
2944,02/25/19 06:15:00 PM,5.962,0.0,,,
2945,02/25/19 06:20:00 PM,5.860,0.0,,,
2946,02/25/19 06:25:00 PM,5.655,0.0,,,
2947,02/25/19 06:30:00 PM,5.552,0.0,,,
2948,02/25/19 06:35:00 PM,5.552,0.0,,,
2949,02/25/19 06:40:00 PM,5.450,0.0,,,
2950,02/25/19 06:45:00 PM,5.450,0.0,,,
2951,02/25/19 06:50:00 PM,5.347,0.0,,,
2952,02/25/19 06:55:00 PM,5.244,0.0,,,
2953,02/25/19 07:00:00 PM,5.141,0.0,,,
2954,02/25/19 07:05:00 PM,5.141,0.0,,,
2955,02/25/19 07:10:00 PM,5.141,0.0,,,
2956,02/25/19 07:15:00 PM,5.244,0.0,,,
2957,02/25/19 07:20:00 PM,5.244,0.0,,,
2958,02/25/19 07:25:00 PM,5.141,0.0,,,
2959,02/25/19 07:30:00 PM,5.244,0.0,,,
2960,02/25/19 07:35:00 PM,5.347,0.0,,,
2961,02/25/19 07:40:00 PM,5.347,0.0,,,
2962,02/25/19 07:45:00 PM,5.450,0.0,,,
2963,02/25/19 07:50:00 PM,5.450,0.0,,,
2964,02/25/19 07:55:00 PM,5.347,0.0,,,
2965,02/25/19 08:00:00 PM,5.347,0.0,,,
2966,02/25/19 08:05:00 PM,5.244,0.0,,,
2967,02/25/19 08:10:00 PM,5.347,0.0,,,
2968,02/25/19 08:15:00 PM,5.347,0.0,,,
2969,02/25/19 08:20:00 PM,5.347,0.0,,,
2970,02/25/19 08:25:00 PM,5.244,0.0,,,
2971,02/25/19 08:30:00 PM,5.244,0.0,,,
2972,02/25/19 08:35:00 PM,5.244,0.0,,,
2973,02/25/19 08:40:00 PM,5.347,0.0,,,
2974,02/25/19 08:45:00 PM,5.450,0.0,,,
2975,02/25/19 08:50:00 PM,5.552,0.0,,,
2976,02/25/19 08:55:00 PM,5.552,0.0,,,
2977,02/25/19 09:00:00 PM,5.450,0.0,,,
2978,02/25/19 09:05:00 PM,5.037,0.0,,,
2979,02/25/19 09:10:00 PM,4.934,0.0,,,
2980,02/25/19 09:15:00 PM,5.037,0.0,,,
2981,02/25/19 09:20:00 PM,4.934,0.0,,,
2982,02/25/19 09:25:00 PM,4.831,0.0,,,
2983,02/25/19 09:30:00 PM,4.623,0.0,,,
2984,02/25/19 09:35:00 PM,4.519,0.0,,,
2985,02/25/19 09:40:00 PM,4.519,0.0,,,
2986,02/25/19 09:45:00 PM,4.727,0.0,,,
2987,02/25/19 09:50:00 PM,4.727,0.0,,,
2988,02/25/19 09:55:00 PM,4.727,0.0,,,
2989,02/25/19 10:00:00 PM,4.727,0.0,,,
2990,02/25/19 10:05:00 PM,4.831,0.0,,,
2991,02/25/19 10:10:00 PM,4.831,0.0,,,
2992,02/25/19 10:15:00 PM,4.831,0.0,,,
2993,02/25/19 10:20:00 PM,4.831,0.0,,,
2994,02/25/19 10:25:00 PM,4.727,0.0,,,
2995,02/25/19 10:30:00 PM,4.727,0.0,,,
2996,02/25/19 10:35:00 PM,4.623,0.0,,,
2997,02/25/19 10:40:00 PM,4.623,0.0,,,
2998,02/25/19 10:45:00 PM,4.727,0.0,,,
2999,02/25/19 10:50:00 PM,4.831,0.0,,,
3000,02/25/19 10:55:00 PM,4.727,0.0,,,
3001,02/25/19 11:00:00 PM,4.311,0.0,,,
3002,02/25/19 11:05:00 PM,4.207,0.0,,,
3003,02/25/19 11:10:00 PM,4.102,0.0,,,
3004,02/25/19 11:15:00 PM,3.893,0.0,,,
3005,02/25/19 11:20:00 PM,3.893,0.0,,,
3006,02/25/19 11:25:00 PM,3.893,0.0,,,
3007,02/25/19 11:30:00 PM,3.998,0.0,,,
3008,02/25/19 11:35:00 PM,4.102,0.0,,,
3009,02/25/19 11:40:00 PM,4.102,0.0,,,
3010,02/25/19 11:45:00 PM,4.102,0.0,,,
3011,02/25/19 11:50:00 PM,4.102,0.0,,,
3012,02/25/19 11:55:00 PM,4.207,0.0,,,
3013,02/26/19 12:00:00 AM,4.207,0.0,,,
3014,02/26/19 12:05:00 AM,4.207,0.0,,,
3015,02/26/19 12:10:00 AM,4.207,0.0,,,
3016,02/26/19 12:15:00 AM,4.207,0.0,,,
3017,02/26/19 12:20:00 AM,4.207,0.0,,,
3018,02/26/19 12:25:00 AM,4.207,0.0,,,
3019,02/26/19 12:30:00 AM,4.207,0.0,,,
3020,02/26/19 12:35:00 AM,4.207,0.0,,,
3021,02/26/19 12:40:00 AM,4.207,0.0,,,
3022,02/26/19 12:45:00 AM,4.207,0.0,,,
3023,02/26/19 12:50:00 AM,4.207,0.0,,,
3024,02/26/19 12:55:00 AM,4.207,0.0,,,
3025,02/26/19 01:00:00 AM,4.207,0.0,,,
3026,02/26/19 01:05:00 AM,4.102,0.0,,,
3027,02/26/19 01:10:00 AM,4.102,0.0,,,
3028,02/26/19 01:15:00 AM,3.893,0.0,,,
3029,02/26/19 01:20:00 AM,3.683,0.0,,,
3030,02/26/19 01:25:00 AM,3.472,0.0,,,
3031,02/26/19 01:30:00 AM,3.367,0.0,,,
3032,02/26/19 01:35:00 AM,3.261,0.0,,,
3033,02/26/19 01:40:00 AM,3.261,0.0,,,
3034,02/26/19 01:45:00 AM,3.261,0.0,,,
3035,02/26/19 01:50:00 AM,3.472,0.0,,,
3036,02/26/19 01:55:00 AM,3.472,0.0,,,
3037,02/26/19 02:00:00 AM,3.367,0.0,,,
3038,02/26/19 02:05:00 AM,3.261,0.0,,,
3039,02/26/19 02:10:00 AM,3.155,0.0,,,
3040,02/26/19 02:15:00 AM,3.049,0.0,,,
3041,02/26/19 02:20:00 AM,3.049,0.0,,,
3042,02/26/19 02:25:00 AM,3.049,0.0,,,
3043,02/26/19 02:30:00 AM,3.261,0.0,,,
3044,02/26/19 02:35:00 AM,3.261,0.0,,,
3045,02/26/19 02:40:00 AM,3.261,0.0,,,
3046,02/26/19 02:45:00 AM,3.367,0.0,,,
3047,02/26/19 02:50:00 AM,3.261,0.0,,,
3048,02/26/19 02:55:00 AM,3.049,0.0,,,
3049,02/26/19 03:00:00 AM,2.624,0.0,,,
3050,02/26/19 03:05:00 AM,2.624,0.0,,,
3051,02/26/19 03:10:00 AM,2.624,0.0,,,
3052,02/26/19 03:15:00 AM,2.730,0.0,,,
3053,02/26/19 03:20:00 AM,3.049,0.0,,,
3054,02/26/19 03:25:00 AM,3.155,0.0,,,
3055,02/26/19 03:30:00 AM,3.261,0.0,,,
3056,02/26/19 03:35:00 AM,3.261,0.0,,,
3057,02/26/19 03:40:00 AM,3.261,0.0,,,
3058,02/26/19 03:45:00 AM,3.155,0.0,,,
3059,02/26/19 03:50:00 AM,3.261,0.0,,,
3060,02/26/19 03:55:00 AM,3.155,0.0,,,
3061,02/26/19 04:00:00 AM,3.049,0.0,,,
3062,02/26/19 04:05:00 AM,2.837,0.0,,,
3063,02/26/19 04:10:00 AM,2.730,0.0,,,
3064,02/26/19 04:15:00 AM,2.624,0.0,,,
3065,02/26/19 04:20:00 AM,2.730,0.0,,,
3066,02/26/19 04:25:00 AM,2.730,0.0,,,
3067,02/26/19 04:30:00 AM,2.837,0.0,,,
3068,02/26/19 04:35:00 AM,2.837,0.0,,,
3069,02/26/19 04:40:00 AM,3.049,0.0,,,
3070,02/26/19 04:45:00 AM,3.155,0.0,,,
3071,02/26/19 04:50:00 AM,3.261,0.0,,,
3072,02/26/19 04:55:00 AM,3.155,0.0,,,
3073,02/26/19 05:00:00 AM,3.155,0.0,,,
3074,02/26/19 05:05:00 AM,3.155,0.0,,,
3075,02/26/19 05:10:00 AM,2.943,0.0,,,
3076,02/26/19 05:15:00 AM,2.943,0.0,,,
3077,02/26/19 05:20:00 AM,2.943,0.0,,,
3078,02/26/19 05:25:00 AM,2.943,0.0,,,
3079,02/26/19 05:30:00 AM,2.943,0.0,,,
3080,02/26/19 05:35:00 AM,2.943,0.0,,,
3081,02/26/19 05:40:00 AM,2.943,0.0,,,
3082,02/26/19 05:45:00 AM,2.837,0.0,,,
3083,02/26/19 05:50:00 AM,2.837,0.0,,,
3084,02/26/19 05:55:00 AM,2.624,0.0,,,
3085,02/26/19 06:00:00 AM,2.410,0.0,,,
3086,02/26/19 06:05:00 AM,2.410,0.0,,,
3087,02/26/19 06:10:00 AM,2.410,32.3,,,
3088,02/26/19 06:15:00 AM,2.517,96.9,,,
3089,02/26/19 06:20:00 AM,2.517,183.0,,,
3090,02/26/19 06:25:00 AM,2.730,279.9,,,
3091,02/26/19 06:30:00 AM,2.837,398.3,,,
3092,02/26/19 06:35:00 AM,2.730,592.0,,,
3093,02/26/19 06:40:00 AM,2.837,764.2,,,
3094,02/26/19 06:45:00 AM,2.837,861.1,,,
3095,02/26/19 06:50:00 AM,3.049,882.6,,,
3096,02/26/19 06:55:00 AM,3.155,1001.0,,,
3097,02/26/19 07:00:00 AM,3.472,1227.1,,,
3098,02/26/19 07:05:00 AM,3.893,1463.9,,,
3099,02/26/19 07:10:00 AM,4.207,1808.3,,,
3100,02/26/19 07:15:00 AM,4.623,2325.0,,,
3101,02/26/19 07:20:00 AM,4.934,2755.6,,,
3102,02/26/19 07:25:00 AM,5.552,3100.0,,,
3103,02/26/19 07:30:00 AM,6.064,3788.9,,,
3104,02/26/19 07:35:00 AM,6.471,4133.4,,,
3105,02/26/19 07:40:00 AM,6.674,4133.4,,,
3106,02/26/19 07:45:00 AM,6.775,3616.7,,,
3107,02/26/19 07:50:00 AM,6.978,3788.9,,,
3108,02/26/19 07:55:00 AM,7.179,5338.9,,,
3109,02/26/19 08:00:00 AM,7.481,6200.0,,,
3110,02/26/19 08:05:00 AM,7.983,8611.2,,,
3111,02/26/19 08:10:00 AM,8.879,10333.4,,,
3112,02/26/19 08:15:00 AM,9.866,9644.5,,,
3113,02/26/19 08:20:00 AM,10.357,10333.4,,,
3114,02/26/19 08:25:00 AM,10.651,11711.2,,,
3115,02/26/19 08:30:00 AM,10.846,11711.2,,,
3116,02/26/19 08:35:00 AM,11.041,12400.1,,,
3117,02/26/19 08:40:00 AM,11.334,12400.1,,,
3118,02/26/19 08:45:00 AM,11.334,8611.2,,,
3119,02/26/19 08:50:00 AM,11.236,9644.5,,,
3120,02/26/19 08:55:00 AM,11.819,14466.8,,,
