"Plot Title: ground4_KW_2_15_19"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10969483, SEN S/N: 10969483, LBL: Temperature)","Intensity, Lux (LGR S/N: 10969483, SEN S/N: 10969483, LBL: Light Intensity)","Coupler Attached (LGR S/N: 10969483)","Host Connected (LGR S/N: 10969483)","Stopped (LGR S/N: 10969483)","End Of File (LGR S/N: 10969483)"
4279,03/02/19 09:30:00 AM,15.760,20666.8,,,,
4280,03/02/19 09:35:00 AM,16.237,28933.5,,,,
4281,03/02/19 09:40:00 AM,16.141,14466.8,,,,
4282,03/02/19 09:45:00 AM,15.855,16533.4,,,,
4283,03/02/19 09:50:00 AM,15.951,21355.7,,,,
4284,03/02/19 09:55:00 AM,16.237,22044.6,,,,
4285,03/02/19 10:00:00 AM,16.332,24800.2,,,,
4286,03/02/19 10:05:00 AM,16.427,33066.9,,,,
4287,03/02/19 10:10:00 AM,16.427,23422.4,,,,
4288,03/02/19 10:15:00 AM,16.808,24800.2,,,,
4289,03/02/19 10:20:00 AM,16.427,22044.6,,,,
4290,03/02/19 10:25:00 AM,16.141,30311.3,,,,
4291,03/02/19 10:30:00 AM,16.713,26178.0,,,,
4292,03/02/19 10:35:00 AM,16.618,22044.6,,,,
4293,03/02/19 10:40:00 AM,16.237,27555.7,,,,
4294,03/02/19 10:45:00 AM,16.903,39955.8,,,,
4295,03/02/19 10:50:00 AM,17.570,30311.3,,,,
4296,03/02/19 10:55:00 AM,18.331,46844.8,,,,
4297,03/02/19 11:00:00 AM,18.996,31689.1,,,,
4298,03/02/19 11:05:00 AM,18.140,18600.1,,,,
4299,03/02/19 11:10:00 AM,17.094,31689.1,,,,
4300,03/02/19 11:15:00 AM,17.475,14466.8,,,,
4301,03/02/19 11:20:00 AM,16.523,13089.0,,,,
4302,03/02/19 11:25:00 AM,15.760,9644.5,,,,
4303,03/02/19 11:30:00 AM,15.282,12400.1,,,,
4304,03/02/19 11:35:00 AM,15.760,17222.3,,,,
4305,03/02/19 11:40:00 AM,16.332,31689.1,,,,
4306,03/02/19 11:45:00 AM,16.999,24800.2,,,,
4307,03/02/19 11:50:00 AM,16.618,18600.1,,,,
4308,03/02/19 11:55:00 AM,16.713,26178.0,,,,
4309,03/02/19 12:00:00 PM,16.618,18600.1,,,,
4310,03/02/19 12:05:00 PM,16.141,15155.7,,,,
4311,03/02/19 12:10:00 PM,16.523,30311.3,,,,
4312,03/02/19 12:15:00 PM,16.427,12400.1,,,,
4313,03/02/19 12:20:00 PM,15.951,14466.8,,,,
4314,03/02/19 12:25:00 PM,15.951,22044.6,,,,
4315,03/02/19 12:30:00 PM,16.237,16533.4,,,,
4316,03/02/19 12:35:00 PM,16.523,24800.2,,,,
4317,03/02/19 12:40:00 PM,16.427,22044.6,,,,
4318,03/02/19 12:45:00 PM,16.332,15155.7,,,,
4319,03/02/19 12:50:00 PM,16.046,16533.4,,,,
4320,03/02/19 12:55:00 PM,15.760,13089.0,,,,
4321,03/02/19 01:00:00 PM,15.473,13777.9,,,,
4322,03/02/19 01:05:00 PM,15.282,9300.1,,,,
4323,03/02/19 01:10:00 PM,15.378,16533.4,,,,
4324,03/02/19 01:15:00 PM,15.664,15844.5,,,,
4325,03/02/19 01:20:00 PM,16.046,13777.9,,,,
4326,03/02/19 01:25:00 PM,15.855,12400.1,,,,
4327,03/02/19 01:30:00 PM,16.523,31689.1,,,,
4328,03/02/19 01:35:00 PM,17.094,11022.3,,,,
4329,03/02/19 01:40:00 PM,16.141,9300.1,,,,
4330,03/02/19 01:45:00 PM,16.141,13089.0,,,,
4331,03/02/19 01:50:00 PM,16.713,22044.6,,,,
4332,03/02/19 01:55:00 PM,16.713,11022.3,,,,
4333,03/02/19 02:00:00 PM,16.046,7233.4,,,,
4334,03/02/19 02:05:00 PM,15.664,6544.5,,,,
4335,03/02/19 02:10:00 PM,15.378,7233.4,,,,
4336,03/02/19 02:15:00 PM,15.569,10677.8,,,,
4337,03/02/19 02:20:00 PM,15.760,11711.2,,,,
4338,03/02/19 02:25:00 PM,16.046,7233.4,,,,
4339,03/02/19 02:30:00 PM,15.855,8611.2,,,,
4340,03/02/19 02:35:00 PM,15.951,11022.3,,,,
4341,03/02/19 02:40:00 PM,16.046,8266.7,,,,
4342,03/02/19 02:45:00 PM,15.855,7577.8,,,,
4343,03/02/19 02:50:00 PM,15.473,5166.7,,,,
4344,03/02/19 02:55:00 PM,15.378,7233.4,,,,
4345,03/02/19 03:00:00 PM,15.473,6544.5,,,,
4346,03/02/19 03:05:00 PM,15.664,14466.8,,,,
4347,03/02/19 03:10:00 PM,16.237,15155.7,,,,
4348,03/02/19 03:15:00 PM,16.141,7577.8,,,,
4349,03/02/19 03:20:00 PM,16.046,11711.2,,,,
4350,03/02/19 03:25:00 PM,15.664,13777.9,,,,
4351,03/02/19 03:30:00 PM,15.664,3444.5,,,,
4352,03/02/19 03:35:00 PM,15.378,5511.1,,,,
4353,03/02/19 03:40:00 PM,15.569,8266.7,,,,
4354,03/02/19 03:45:00 PM,15.378,5338.9,,,,
4355,03/02/19 03:50:00 PM,15.378,8266.7,,,,
4356,03/02/19 03:55:00 PM,15.378,4477.8,,,,
4357,03/02/19 04:00:00 PM,15.187,5511.1,,,,
4358,03/02/19 04:05:00 PM,15.091,5511.1,,,,
4359,03/02/19 04:10:00 PM,14.996,3100.0,,,,
4360,03/02/19 04:15:00 PM,14.900,3444.5,,,,
4361,03/02/19 04:20:00 PM,14.900,5511.1,,,,
4362,03/02/19 04:25:00 PM,14.804,3961.1,,,,
4363,03/02/19 04:30:00 PM,14.804,4650.0,,,,
4364,03/02/19 04:35:00 PM,14.804,3616.7,,,,
4365,03/02/19 04:40:00 PM,14.804,3616.7,,,,
4366,03/02/19 04:45:00 PM,14.613,2927.8,,,,
4367,03/02/19 04:50:00 PM,14.613,1894.5,,,,
4368,03/02/19 04:55:00 PM,14.421,1313.2,,,,
4369,03/02/19 05:00:00 PM,14.421,1377.8,,,,
4370,03/02/19 05:05:00 PM,14.325,1033.3,,,,
4371,03/02/19 05:10:00 PM,14.325,1065.6,,,,
4372,03/02/19 05:15:00 PM,14.230,807.3,,,,
4373,03/02/19 05:20:00 PM,14.134,882.6,,,,
4374,03/02/19 05:25:00 PM,14.134,667.4,,,,
4375,03/02/19 05:30:00 PM,14.038,312.2,,,,
4376,03/02/19 05:35:00 PM,14.038,150.7,,,,
4377,03/02/19 05:40:00 PM,13.942,161.5,,,,
4378,03/02/19 05:45:00 PM,13.942,139.9,,,,
4379,03/02/19 05:50:00 PM,13.942,75.3,,,,
4380,03/02/19 05:55:00 PM,13.846,53.8,,,,
4381,03/02/19 06:00:00 PM,13.942,10.8,,,,
4382,03/02/19 06:05:00 PM,13.942,0.0,,,,
4383,03/02/19 06:10:00 PM,13.942,0.0,,,,
4384,03/02/19 06:15:00 PM,13.846,0.0,,,,
4385,03/02/19 06:20:00 PM,13.846,0.0,,,,
4386,03/02/19 06:25:00 PM,13.846,0.0,,,,
4387,03/02/19 06:30:00 PM,13.846,0.0,,,,
4388,03/02/19 06:35:00 PM,13.846,0.0,,,,
4389,03/02/19 06:40:00 PM,13.846,0.0,,,,
4390,03/02/19 06:45:00 PM,13.750,0.0,,,,
4391,03/02/19 06:50:00 PM,13.750,0.0,,,,
4392,03/02/19 06:55:00 PM,13.750,0.0,,,,
4393,03/02/19 07:00:00 PM,13.750,0.0,,,,
4394,03/02/19 07:05:00 PM,13.750,0.0,,,,
4395,03/02/19 07:10:00 PM,13.654,0.0,,,,
4396,03/02/19 07:15:00 PM,13.654,0.0,,,,
4397,03/02/19 07:20:00 PM,13.654,0.0,,,,
4398,03/02/19 07:25:00 PM,13.654,0.0,,,,
4399,03/02/19 07:30:00 PM,13.654,0.0,,,,
4400,03/02/19 07:35:00 PM,13.654,0.0,,,,
4401,03/02/19 07:40:00 PM,13.654,0.0,,,,
4402,03/02/19 07:45:00 PM,13.558,0.0,,,,
4403,03/02/19 07:50:00 PM,13.558,0.0,,,,
4404,03/02/19 07:55:00 PM,13.654,0.0,,,,
4405,03/02/19 08:00:00 PM,13.654,0.0,,,,
4406,03/02/19 08:05:00 PM,13.654,0.0,,,,
4407,03/02/19 08:10:00 PM,13.654,0.0,,,,
4408,03/02/19 08:15:00 PM,13.654,0.0,,,,
4409,03/02/19 08:20:00 PM,13.654,0.0,,,,
4410,03/02/19 08:25:00 PM,13.654,0.0,,,,
4411,03/02/19 08:30:00 PM,13.654,0.0,,,,
4412,03/02/19 08:35:00 PM,13.654,0.0,,,,
4413,03/02/19 08:40:00 PM,13.654,0.0,,,,
4414,03/02/19 08:45:00 PM,13.654,0.0,,,,
4415,03/02/19 08:50:00 PM,13.654,0.0,,,,
4416,03/02/19 08:55:00 PM,13.654,0.0,,,,
4417,03/02/19 09:00:00 PM,13.558,0.0,,,,
4418,03/02/19 09:05:00 PM,13.558,0.0,,,,
4419,03/02/19 09:10:00 PM,13.654,0.0,,,,
4420,03/02/19 09:15:00 PM,13.654,0.0,,,,
4421,03/02/19 09:20:00 PM,13.654,0.0,,,,
4422,03/02/19 09:25:00 PM,13.654,0.0,,,,
4423,03/02/19 09:30:00 PM,13.558,0.0,,,,
4424,03/02/19 09:35:00 PM,13.558,0.0,,,,
4425,03/02/19 09:40:00 PM,13.558,0.0,,,,
4426,03/02/19 09:45:00 PM,13.558,0.0,,,,
4427,03/02/19 09:50:00 PM,13.558,0.0,,,,
4428,03/02/19 09:55:00 PM,13.461,0.0,,,,
4429,03/02/19 10:00:00 PM,13.461,0.0,,,,
4430,03/02/19 10:05:00 PM,13.461,0.0,,,,
4431,03/02/19 10:10:00 PM,13.461,0.0,,,,
4432,03/02/19 10:15:00 PM,13.461,0.0,,,,
4433,03/02/19 10:20:00 PM,13.461,0.0,,,,
4434,03/02/19 10:25:00 PM,13.365,0.0,,,,
4435,03/02/19 10:30:00 PM,13.365,0.0,,,,
4436,03/02/19 10:35:00 PM,13.365,0.0,,,,
4437,03/02/19 10:40:00 PM,13.365,0.0,,,,
4438,03/02/19 10:45:00 PM,13.269,0.0,,,,
4439,03/02/19 10:50:00 PM,13.269,0.0,,,,
4440,03/02/19 10:55:00 PM,13.173,0.0,,,,
4441,03/02/19 11:00:00 PM,13.173,0.0,,,,
4442,03/02/19 11:05:00 PM,13.173,0.0,,,,
4443,03/02/19 11:10:00 PM,13.173,0.0,,,,
4444,03/02/19 11:15:00 PM,13.173,0.0,,,,
4445,03/02/19 11:20:00 PM,13.173,0.0,,,,
4446,03/02/19 11:25:00 PM,13.173,0.0,,,,
4447,03/02/19 11:30:00 PM,13.173,0.0,,,,
4448,03/02/19 11:35:00 PM,13.173,0.0,,,,
4449,03/02/19 11:40:00 PM,13.173,0.0,,,,
4450,03/02/19 11:45:00 PM,13.173,0.0,,,,
4451,03/02/19 11:50:00 PM,13.076,0.0,,,,
4452,03/02/19 11:55:00 PM,13.076,0.0,,,,
4453,03/03/19 12:00:00 AM,12.980,0.0,,,,
4454,03/03/19 12:05:00 AM,12.980,0.0,,,,
4455,03/03/19 12:10:00 AM,12.980,0.0,,,,
4456,03/03/19 12:15:00 AM,12.980,0.0,,,,
4457,03/03/19 12:20:00 AM,12.980,0.0,,,,
4458,03/03/19 12:25:00 AM,12.980,0.0,,,,
4459,03/03/19 12:30:00 AM,12.980,0.0,,,,
4460,03/03/19 12:35:00 AM,12.883,0.0,,,,
4461,03/03/19 12:40:00 AM,12.883,0.0,,,,
4462,03/03/19 12:45:00 AM,12.883,0.0,,,,
4463,03/03/19 12:50:00 AM,12.883,0.0,,,,
4464,03/03/19 12:55:00 AM,12.883,0.0,,,,
4465,03/03/19 01:00:00 AM,12.883,0.0,,,,
4466,03/03/19 01:05:00 AM,12.883,0.0,,,,
4467,03/03/19 01:10:00 AM,12.883,0.0,,,,
4468,03/03/19 01:15:00 AM,12.883,0.0,,,,
4469,03/03/19 01:20:00 AM,12.883,0.0,,,,
4470,03/03/19 01:25:00 AM,12.883,0.0,,,,
4471,03/03/19 01:30:00 AM,12.787,0.0,,,,
4472,03/03/19 01:35:00 AM,12.787,0.0,,,,
4473,03/03/19 01:40:00 AM,12.690,0.0,,,,
4474,03/03/19 01:45:00 AM,12.690,0.0,,,,
4475,03/03/19 01:50:00 AM,12.787,0.0,,,,
4476,03/03/19 01:55:00 AM,12.690,0.0,,,,
4477,03/03/19 02:00:00 AM,12.690,0.0,,,,
4478,03/03/19 02:05:00 AM,12.690,0.0,,,,
4479,03/03/19 02:10:00 AM,12.594,0.0,,,,
4480,03/03/19 02:15:00 AM,12.594,0.0,,,,
4481,03/03/19 02:20:00 AM,12.594,0.0,,,,
4482,03/03/19 02:25:00 AM,12.594,0.0,,,,
4483,03/03/19 02:30:00 AM,12.594,0.0,,,,
4484,03/03/19 02:35:00 AM,12.594,0.0,,,,
4485,03/03/19 02:40:00 AM,12.497,0.0,,,,
4486,03/03/19 02:45:00 AM,12.497,0.0,,,,
4487,03/03/19 02:50:00 AM,12.401,0.0,,,,
4488,03/03/19 02:55:00 AM,12.207,0.0,,,,
4489,03/03/19 03:00:00 AM,12.110,0.0,,,,
4490,03/03/19 03:05:00 AM,12.207,0.0,,,,
4491,03/03/19 03:10:00 AM,12.304,0.0,,,,
4492,03/03/19 03:15:00 AM,12.401,0.0,,,,
4493,03/03/19 03:20:00 AM,12.304,0.0,,,,
4494,03/03/19 03:25:00 AM,12.304,0.0,,,,
4495,03/03/19 03:30:00 AM,12.304,0.0,,,,
4496,03/03/19 03:35:00 AM,12.304,0.0,,,,
4497,03/03/19 03:40:00 AM,12.304,0.0,,,,
4498,03/03/19 03:45:00 AM,12.207,0.0,,,,
4499,03/03/19 03:50:00 AM,12.207,0.0,,,,
4500,03/03/19 03:55:00 AM,12.207,0.0,,,,
4501,03/03/19 04:00:00 AM,12.207,0.0,,,,
4502,03/03/19 04:05:00 AM,12.207,0.0,,,,
4503,03/03/19 04:10:00 AM,12.110,0.0,,,,
4504,03/03/19 04:15:00 AM,12.110,0.0,,,,
4505,03/03/19 04:20:00 AM,12.110,0.0,,,,
4506,03/03/19 04:25:00 AM,12.207,0.0,,,,
4507,03/03/19 04:30:00 AM,12.110,0.0,,,,
4508,03/03/19 04:35:00 AM,12.110,0.0,,,,
4509,03/03/19 04:40:00 AM,12.110,0.0,,,,
4510,03/03/19 04:45:00 AM,12.013,0.0,,,,
4511,03/03/19 04:50:00 AM,12.013,0.0,,,,
4512,03/03/19 04:55:00 AM,12.013,0.0,,,,
4513,03/03/19 05:00:00 AM,12.013,0.0,,,,
4514,03/03/19 05:05:00 AM,12.110,0.0,,,,
4515,03/03/19 05:10:00 AM,12.013,0.0,,,,
4516,03/03/19 05:15:00 AM,12.013,0.0,,,,
4517,03/03/19 05:20:00 AM,12.013,0.0,,,,
4518,03/03/19 05:25:00 AM,12.013,0.0,,,,
4519,03/03/19 05:30:00 AM,11.819,0.0,,,,
4520,03/03/19 05:35:00 AM,11.625,0.0,,,,
4521,03/03/19 05:40:00 AM,11.528,0.0,,,,
4522,03/03/19 05:45:00 AM,11.528,0.0,,,,
4523,03/03/19 05:50:00 AM,11.625,0.0,,,,
4524,03/03/19 05:55:00 AM,11.819,0.0,,,,
4525,03/03/19 06:00:00 AM,11.819,0.0,,,,
4526,03/03/19 06:05:00 AM,11.916,32.3,,,,
4527,03/03/19 06:10:00 AM,11.916,53.8,,,,
4528,03/03/19 06:15:00 AM,11.916,86.1,,,,
4529,03/03/19 06:20:00 AM,11.916,172.2,,,,
4530,03/03/19 06:25:00 AM,12.013,215.3,,,,
4531,03/03/19 06:30:00 AM,12.013,290.6,,,,
4532,03/03/19 06:35:00 AM,12.013,495.1,,,,
4533,03/03/19 06:40:00 AM,12.013,990.3,,,,
4534,03/03/19 06:45:00 AM,12.110,1270.1,,,,
4535,03/03/19 06:50:00 AM,12.207,1636.1,,,,
4536,03/03/19 06:55:00 AM,12.207,1377.8,,,,
4537,03/03/19 07:00:00 AM,12.304,1463.9,,,,
4538,03/03/19 07:05:00 AM,12.401,2238.9,,,,
4539,03/03/19 07:10:00 AM,12.497,2927.8,,,,
4540,03/03/19 07:15:00 AM,12.690,3788.9,,,,
4541,03/03/19 07:20:00 AM,12.980,6200.0,,,,
4542,03/03/19 07:25:00 AM,13.365,7577.8,,,,
4543,03/03/19 07:30:00 AM,13.942,14466.8,,,,
4544,03/03/19 07:35:00 AM,14.804,12400.1,,,,
4545,03/03/19 07:40:00 AM,14.996,11022.3,,,,
4546,03/03/19 07:45:00 AM,15.187,11711.2,,,,
4547,03/03/19 07:50:00 AM,15.091,8611.2,,,,
4548,03/03/19 07:55:00 AM,14.900,8266.7,,,,
4549,03/03/19 08:00:00 AM,14.804,8266.7,,,,
4550,03/03/19 08:05:00 AM,14.804,8611.2,,,,
4551,03/03/19 08:10:00 AM,14.804,8611.2,,,,
4552,03/03/19 08:15:00 AM,14.804,10333.4,,,,
4553,03/03/19 08:20:00 AM,14.804,10677.8,,,,
4554,03/03/19 08:25:00 AM,15.187,15155.7,,,,
4555,03/03/19 08:30:00 AM,15.855,18600.1,,,,
4556,03/03/19 08:35:00 AM,16.332,19977.9,,,,
4557,03/03/19 08:40:00 AM,16.523,15155.7,,,,
4558,03/03/19 08:45:00 AM,16.237,13777.9,,,,
4559,03/03/19 08:50:00 AM,16.332,11022.3,,,,
4560,03/03/19 08:55:00 AM,16.618,27555.7,,,,
4561,03/03/19 09:00:00 AM,18.331,26178.0,,,,
4562,03/03/19 09:05:00 AM,17.855,20666.8,,,,
4563,03/03/19 09:10:00 AM,18.045,20666.8,,,,
4564,03/03/19 09:15:00 AM,17.950,26178.0,,,,
4565,03/03/19 09:20:00 AM,18.426,26178.0,,,,
4566,03/03/19 09:25:00 AM,17.855,8266.7,,,,
4567,03/03/19 09:30:00 AM,16.046,6544.5,,,,
4568,03/03/19 09:35:00 AM,15.473,9300.1,,,,
4569,03/03/19 09:40:00 AM,15.187,7577.8,,,,
4570,03/03/19 09:45:00 AM,15.091,10333.4,,,,
4571,03/03/19 09:50:00 AM,16.903,14466.8,,,,
4572,03/03/19 09:55:00 AM,17.284,22044.6,,,,
4573,03/03/19 10:00:00 AM,17.570,19977.9,,,,
4574,03/03/19 10:05:00 AM,16.999,12400.1,,,,
4575,03/03/19 10:10:00 AM,16.332,12400.1,,,,
4576,03/03/19 10:15:00 AM,17.189,28933.5,,,,
4577,03/03/19 10:20:00 AM,18.140,27555.7,,,,
4578,03/03/19 10:25:00 AM,18.711,31689.1,,,,
4579,03/03/19 10:30:00 AM,18.426,18600.1,,,,
4580,03/03/19 10:35:00 AM,17.950,19289.0,,,,
4581,03/03/19 10:40:00 AM,20.519,19289.0,,,,
4582,03/03/19 10:45:00 AM,19.567,23422.4,,,,
4583,03/03/19 10:50:00 AM,18.616,17911.2,,,,
4584,03/03/19 10:55:00 AM,18.901,33066.9,,,,
4585,03/03/19 11:00:00 AM,20.329,28933.5,,,,
4586,03/03/19 11:05:00 AM,19.948,22044.6,,,,
4587,03/03/19 11:10:00 AM,19.567,23422.4,,,,
4588,03/03/19 11:15:00 AM,18.996,22044.6,,,,
4589,03/03/19 11:20:00 AM,18.711,21355.7,,,,
4590,03/03/19 11:25:00 AM,19.662,37200.2,,,,
4591,03/03/19 11:30:00 AM,21.091,39955.8,,,,
4592,03/03/19 11:35:00 AM,22.429,35822.5,,,,
4593,03/03/19 11:40:00 AM,21.760,28933.5,,,,
4594,03/03/19 11:45:00 AM,20.424,22044.6,,,,
4595,03/03/19 11:50:00 AM,19.662,24800.2,,,,
4596,03/03/19 11:55:00 AM,20.043,33066.9,,,,
4597,03/03/19 12:00:00 PM,20.519,28933.5,,,,
4598,03/03/19 12:05:00 PM,20.996,66133.8,,,,
4599,03/03/19 12:10:00 PM,28.555,231468.2,,,,
4600,03/03/19 12:15:00 PM,35.115,159823.3,,,,
4601,03/03/19 12:20:00 PM,39.163,253512.8,,,,
4602,03/03/19 12:25:00 PM,32.911,26178.0,,,,
4603,03/03/19 12:30:00 PM,26.781,24800.2,,,,
4604,03/03/19 12:35:00 PM,24.062,37200.2,,,,
4605,03/03/19 12:40:00 PM,27.468,137778.7,,,,
4606,03/03/19 12:45:00 PM,34.163,121245.2,,,,
4607,03/03/19 12:50:00 PM,35.115,41333.6,,,,
4608,03/03/19 12:55:00 PM,36.403,253512.8,,,,
4609,03/03/19 01:00:00 PM,30.862,34444.7,,,,
4610,03/03/19 01:05:00 PM,30.255,41333.6,,,,
4611,03/03/19 01:10:00 PM,32.291,41333.6,,,,
4612,03/03/19 01:15:00 PM,28.953,49600.3,,,,
4613,03/03/19 01:20:00 PM,26.097,28933.5,,,,
4614,03/03/19 01:25:00 PM,23.869,22044.6,,,,
4615,03/03/19 01:30:00 PM,21.282,11022.3,,,,
4616,03/03/19 01:35:00 PM,20.329,27555.7,,,,
4617,03/03/19 01:40:00 PM,22.333,46844.8,,,,
4618,03/03/19 01:45:00 PM,22.908,24800.2,,,,
4619,03/03/19 01:50:00 PM,26.879,88178.4,,,,
4620,03/03/19 01:55:00 PM,25.610,37200.2,,,,
4621,03/03/19 02:00:00 PM,24.545,27555.7,,,,
4622,03/03/19 02:05:00 PM,23.292,24800.2,,,,
4623,03/03/19 02:10:00 PM,22.142,35822.5,,,,
4624,03/03/19 02:15:00 PM,25.805,74400.5,,,,
4625,03/03/19 02:20:00 PM,27.075,35822.5,,,,
4626,03/03/19 02:25:00 PM,25.222,19977.9,,,,
4627,03/03/19 02:30:00 PM,23.388,22044.6,,,,
4628,03/03/19 02:35:00 PM,21.473,12400.1,,,,
4629,03/03/19 02:40:00 PM,19.662,9644.5,,,,
4630,03/03/19 02:45:00 PM,18.616,9644.5,,,,
4631,03/03/19 02:50:00 PM,18.236,7577.8,,,,
4632,03/03/19 02:55:00 PM,17.665,5338.9,,,,
4633,03/03/19 03:00:00 PM,17.189,9644.5,,,,
4634,03/03/19 03:05:00 PM,16.999,8611.2,,,,
4635,03/03/19 03:10:00 PM,16.713,3616.7,,,,
4636,03/03/19 03:15:00 PM,16.427,8266.7,,,,
4637,03/03/19 03:20:00 PM,16.141,6200.0,,,,
4638,03/03/19 03:25:00 PM,15.760,7233.4,,,,
4639,03/03/19 03:30:00 PM,15.473,1980.6,,,,
4640,03/03/19 03:35:00 PM,15.569,6544.5,,,,
4641,03/03/19 03:40:00 PM,15.664,8266.7,,,,
4642,03/03/19 03:45:00 PM,15.760,4477.8,,,,
4643,03/03/19 03:50:00 PM,15.569,4477.8,,,,
4644,03/03/19 03:55:00 PM,15.378,4994.5,,,,
4645,03/03/19 04:00:00 PM,15.187,3788.9,,,,
4646,03/03/19 04:05:00 PM,14.900,1894.5,,,,
4647,03/03/19 04:10:00 PM,14.421,2325.0,,,,
4648,03/03/19 04:15:00 PM,14.134,2583.4,,,,
4649,03/03/19 04:20:00 PM,13.942,2755.6,,,,
4650,03/03/19 04:25:00 PM,13.846,2411.1,,,,
4651,03/03/19 04:30:00 PM,13.846,3616.7,,,,
4652,03/03/19 04:35:00 PM,13.942,3961.1,,,,
4653,03/03/19 04:40:00 PM,14.134,2669.5,,,,
4654,03/03/19 04:45:00 PM,13.942,1463.9,,,,
4655,03/03/19 04:50:00 PM,13.654,1345.5,,,,
4656,03/03/19 04:55:00 PM,13.461,1377.8,,,,
4657,03/03/19 05:00:00 PM,13.269,1216.3,,,,
4658,03/03/19 05:05:00 PM,13.173,925.7,,,,
4659,03/03/19 05:10:00 PM,13.076,635.1,,,,
4660,03/03/19 05:15:00 PM,12.980,624.3,,,,
4661,03/03/19 05:20:00 PM,12.980,1162.5,,,,
4662,03/03/19 05:25:00 PM,12.787,1636.1,,,,
4663,03/03/19 05:30:00 PM,12.787,925.7,,,,
4664,03/03/19 05:35:00 PM,12.690,559.7,,,,
4665,03/03/19 05:40:00 PM,12.594,484.4,,,,
4666,03/03/19 05:45:00 PM,12.497,183.0,,,,
4667,03/03/19 05:50:00 PM,12.401,107.6,,,,
4668,03/03/19 05:55:00 PM,12.207,53.8,,,,
4669,03/03/19 06:00:00 PM,12.110,10.8,,,,
4670,03/03/19 06:05:00 PM,12.013,0.0,,,,
4671,03/03/19 06:10:00 PM,12.110,0.0,,,,
4672,03/03/19 06:15:00 PM,12.110,0.0,,,,
4673,03/03/19 06:20:00 PM,12.207,0.0,,,,
4674,03/03/19 06:25:00 PM,12.207,0.0,,,,
4675,03/03/19 06:30:00 PM,12.110,0.0,,,,
4676,03/03/19 06:35:00 PM,12.110,0.0,,,,
4677,03/03/19 06:40:00 PM,12.110,0.0,,,,
4678,03/03/19 06:45:00 PM,12.110,0.0,,,,
4679,03/03/19 06:50:00 PM,12.110,0.0,,,,
4680,03/03/19 06:55:00 PM,12.110,0.0,,,,
4681,03/03/19 07:00:00 PM,12.110,0.0,,,,
4682,03/03/19 07:05:00 PM,12.110,0.0,,,,
4683,03/03/19 07:10:00 PM,11.916,0.0,,,,
4684,03/03/19 07:15:00 PM,12.013,0.0,,,,
4685,03/03/19 07:20:00 PM,11.916,0.0,,,,
4686,03/03/19 07:25:00 PM,12.013,0.0,,,,
4687,03/03/19 07:30:00 PM,12.013,0.0,,,,
4688,03/03/19 07:35:00 PM,12.013,0.0,,,,
4689,03/03/19 07:40:00 PM,11.916,0.0,,,,
4690,03/03/19 07:45:00 PM,11.819,0.0,,,,
4691,03/03/19 07:50:00 PM,11.819,0.0,,,,
4692,03/03/19 07:55:00 PM,11.819,0.0,,,,
4693,03/03/19 08:00:00 PM,11.722,0.0,,,,
4694,03/03/19 08:05:00 PM,11.819,0.0,,,,
4695,03/03/19 08:10:00 PM,11.819,0.0,,,,
4696,03/03/19 08:15:00 PM,11.819,0.0,,,,
4697,03/03/19 08:20:00 PM,11.819,0.0,,,,
4698,03/03/19 08:25:00 PM,11.722,0.0,,,,
4699,03/03/19 08:30:00 PM,11.722,0.0,,,,
4700,03/03/19 08:35:00 PM,11.722,0.0,,,,
4701,03/03/19 08:40:00 PM,11.819,0.0,,,,
4702,03/03/19 08:45:00 PM,11.722,0.0,,,,
4703,03/03/19 08:50:00 PM,11.819,0.0,,,,
4704,03/03/19 08:55:00 PM,11.722,0.0,,,,
4705,03/03/19 09:00:00 PM,11.625,0.0,,,,
4706,03/03/19 09:05:00 PM,11.528,0.0,,,,
4707,03/03/19 09:10:00 PM,11.528,0.0,,,,
4708,03/03/19 09:15:00 PM,11.431,0.0,,,,
4709,03/03/19 09:20:00 PM,11.334,0.0,,,,
4710,03/03/19 09:25:00 PM,11.236,0.0,,,,
4711,03/03/19 09:30:00 PM,11.139,0.0,,,,
4712,03/03/19 09:35:00 PM,11.139,0.0,,,,
4713,03/03/19 09:40:00 PM,11.236,0.0,,,,
4714,03/03/19 09:45:00 PM,11.139,0.0,,,,
4715,03/03/19 09:50:00 PM,10.846,0.0,,,,
4716,03/03/19 09:55:00 PM,10.748,0.0,,,,
4717,03/03/19 10:00:00 PM,10.748,0.0,,,,
4718,03/03/19 10:05:00 PM,10.846,0.0,,,,
4719,03/03/19 10:10:00 PM,10.846,0.0,,,,
4720,03/03/19 10:15:00 PM,10.846,0.0,,,,
4721,03/03/19 10:20:00 PM,10.944,0.0,,,,
4722,03/03/19 10:25:00 PM,11.139,0.0,,,,
4723,03/03/19 10:30:00 PM,11.139,0.0,,,,
4724,03/03/19 10:35:00 PM,11.139,0.0,,,,
4725,03/03/19 10:40:00 PM,11.041,0.0,,,,
4726,03/03/19 10:45:00 PM,11.041,0.0,,,,
4727,03/03/19 10:50:00 PM,11.139,0.0,,,,
4728,03/03/19 10:55:00 PM,11.041,0.0,,,,
4729,03/03/19 11:00:00 PM,11.041,0.0,,,,
4730,03/03/19 11:05:00 PM,11.139,0.0,,,,
