"Plot Title: table4_KW_2_15_19"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20400598, SEN S/N: 20400598, LBL: Temperature)","Intensity, Lux (LGR S/N: 20400598, SEN S/N: 20400598, LBL: Light Intensity)","Coupler Attached (LGR S/N: 20400598)","Coupler Detached (LGR S/N: 20400598)","Host Connected (LGR S/N: 20400598)","Stopped (LGR S/N: 20400598)","End Of File (LGR S/N: 20400598)"
1339,02/20/19 04:30:00 AM,-0.213,0.0,,,,,
1340,02/20/19 04:35:00 AM,-0.325,0.0,,,,,
1341,02/20/19 04:40:00 AM,-0.437,0.0,,,,,
1342,02/20/19 04:45:00 AM,-0.437,0.0,,,,,
1343,02/20/19 04:50:00 AM,-0.325,0.0,,,,,
1344,02/20/19 04:55:00 AM,-0.213,0.0,,,,,
1345,02/20/19 05:00:00 AM,-0.325,0.0,,,,,
1346,02/20/19 05:05:00 AM,-0.102,0.0,,,,,
1347,02/20/19 05:10:00 AM,-0.549,0.0,,,,,
1348,02/20/19 05:15:00 AM,-0.662,0.0,,,,,
1349,02/20/19 05:20:00 AM,-0.774,0.0,,,,,
1350,02/20/19 05:25:00 AM,-0.887,0.0,,,,,
1351,02/20/19 05:30:00 AM,-0.887,0.0,,,,,
1352,02/20/19 05:35:00 AM,-1.228,0.0,,,,,
1353,02/20/19 05:40:00 AM,-1.684,0.0,,,,,
1354,02/20/19 05:45:00 AM,-1.914,0.0,,,,,
1355,02/20/19 05:50:00 AM,-1.456,0.0,,,,,
1356,02/20/19 05:55:00 AM,-1.114,0.0,,,,,
1357,02/20/19 06:00:00 AM,-0.887,0.0,,,,,
1358,02/20/19 06:05:00 AM,-1.114,0.0,,,,,
1359,02/20/19 06:10:00 AM,-1.684,10.8,,,,,
1360,02/20/19 06:15:00 AM,-1.570,53.8,,,,,
1361,02/20/19 06:20:00 AM,-1.114,172.2,,,,,
1362,02/20/19 06:25:00 AM,-1.001,419.8,,,,,
1363,02/20/19 06:30:00 AM,-1.001,731.9,,,,,
1364,02/20/19 06:35:00 AM,-0.887,1033.3,,,,,
1365,02/20/19 06:40:00 AM,-0.437,1377.8,,,,,
1366,02/20/19 06:45:00 AM,-0.102,1894.5,,,,,
1367,02/20/19 06:50:00 AM,0.563,2669.5,,,,,
1368,02/20/19 06:55:00 AM,0.563,3616.7,,,,,
1369,02/20/19 07:00:00 AM,1.003,5166.7,,,,,
1370,02/20/19 07:05:00 AM,2.624,6200.0,,,,,
1371,02/20/19 07:10:00 AM,3.788,6544.5,,,,,
1372,02/20/19 07:15:00 AM,4.934,7233.4,,,,,
1373,02/20/19 07:20:00 AM,5.552,7577.8,,,,,
1374,02/20/19 07:25:00 AM,5.757,8266.7,,,,,
1375,02/20/19 07:30:00 AM,6.064,10333.4,,,,,
1376,02/20/19 07:35:00 AM,5.962,11711.2,,,,,
1377,02/20/19 07:40:00 AM,5.962,11711.2,,,,,
1378,02/20/19 07:45:00 AM,6.775,12400.1,,,,,
1379,02/20/19 07:50:00 AM,7.280,12400.1,,,,,
1380,02/20/19 07:55:00 AM,7.682,13777.9,,,,,
1381,02/20/19 08:00:00 AM,8.182,19289.0,,,,,
1382,02/20/19 08:05:00 AM,8.978,24800.2,,,,,
1383,02/20/19 08:10:00 AM,10.161,24800.2,,,,,
1384,02/20/19 08:15:00 AM,12.594,26178.0,,,,,
1385,02/20/19 08:20:00 AM,11.819,16533.4,,,,,
1386,02/20/19 08:25:00 AM,10.748,18600.1,,,,,
1387,02/20/19 08:30:00 AM,11.819,24800.2,,,,,
1388,02/20/19 08:35:00 AM,16.427,28933.5,,,,,
1389,02/20/19 08:40:00 AM,15.569,13089.0,,,,,
1390,02/20/19 08:45:00 AM,13.076,14466.8,,,,,
1391,02/20/19 08:50:00 AM,16.046,26178.0,,,,,
1392,02/20/19 08:55:00 AM,18.521,27555.7,,,,,
1393,02/20/19 09:00:00 AM,19.662,28933.5,,,,,
1394,02/20/19 09:05:00 AM,19.758,31689.1,,,,,
1395,02/20/19 09:10:00 AM,19.282,33066.9,,,,,
1396,02/20/19 09:15:00 AM,20.138,35822.5,,,,,
1397,02/20/19 09:20:00 AM,21.187,39955.8,,,,,
1398,02/20/19 09:25:00 AM,21.664,46844.8,,,,,
1399,02/20/19 09:30:00 AM,22.525,55111.5,,,,,
1400,02/20/19 09:35:00 AM,21.378,33066.9,,,,,
1401,02/20/19 09:40:00 AM,21.664,55111.5,,,,,
1402,02/20/19 09:45:00 AM,23.773,93689.5,,,,,
1403,02/20/19 09:50:00 AM,21.569,57867.0,,,,,
1404,02/20/19 09:55:00 AM,17.284,42711.4,,,,,
1405,02/20/19 10:00:00 AM,14.517,24800.2,,,,,
1406,02/20/19 10:05:00 AM,14.134,49600.3,,,,,
1407,02/20/19 10:10:00 AM,14.996,46844.8,,,,,
1408,02/20/19 10:15:00 AM,14.996,31689.1,,,,,
1409,02/20/19 10:20:00 AM,14.804,33066.9,,,,,
1410,02/20/19 10:25:00 AM,14.230,44089.2,,,,,
1411,02/20/19 10:30:00 AM,14.996,46844.8,,,,,
1412,02/20/19 10:35:00 AM,14.900,42711.4,,,,,
1413,02/20/19 10:40:00 AM,14.421,30311.3,,,,,
1414,02/20/19 10:45:00 AM,13.846,46844.8,,,,,
1415,02/20/19 10:50:00 AM,14.325,38578.0,,,,,
1416,02/20/19 10:55:00 AM,13.461,34444.7,,,,,
1417,02/20/19 11:00:00 AM,13.654,44089.2,,,,,
1418,02/20/19 11:05:00 AM,13.942,49600.3,,,,,
1419,02/20/19 11:10:00 AM,15.473,60622.6,,,,,
1420,02/20/19 11:15:00 AM,17.094,74400.5,,,,,
1421,02/20/19 11:20:00 AM,18.521,77156.1,,,,,
1422,02/20/19 11:25:00 AM,19.282,85422.8,,,,,
1423,02/20/19 11:30:00 AM,19.567,85422.8,,,,,
1424,02/20/19 11:35:00 AM,18.996,68889.3,,,,,
1425,02/20/19 11:40:00 AM,16.999,57867.0,,,,,
1426,02/20/19 11:45:00 AM,16.903,52355.9,,,,,
1427,02/20/19 11:50:00 AM,16.237,52355.9,,,,,
1428,02/20/19 11:55:00 AM,15.569,46844.8,,,,,
1429,02/20/19 12:00:00 PM,14.900,34444.7,,,,,
1430,02/20/19 12:05:00 PM,14.709,44089.2,,,,,
1431,02/20/19 12:10:00 PM,15.091,57867.0,,,,,
1432,02/20/19 12:15:00 PM,15.473,49600.3,,,,,
1433,02/20/19 12:20:00 PM,15.187,52355.9,,,,,
1434,02/20/19 12:25:00 PM,15.760,49600.3,,,,,
1435,02/20/19 12:30:00 PM,15.091,44089.2,,,,,
1436,02/20/19 12:35:00 PM,15.282,34444.7,,,,,
1437,02/20/19 12:40:00 PM,14.230,52355.9,,,,,
1438,02/20/19 12:45:00 PM,15.187,46844.8,,,,,
1439,02/20/19 12:50:00 PM,15.091,33066.9,,,,,
1440,02/20/19 12:55:00 PM,14.517,26178.0,,,,,
1441,02/20/19 01:00:00 PM,13.173,21355.7,,,,,
1442,02/20/19 01:05:00 PM,12.594,26178.0,,,,,
1443,02/20/19 01:10:00 PM,13.269,46844.8,,,,,
1444,02/20/19 01:15:00 PM,14.325,60622.6,,,,,
1445,02/20/19 01:20:00 PM,15.091,55111.5,,,,,
1446,02/20/19 01:25:00 PM,15.760,63378.2,,,,,
1447,02/20/19 01:30:00 PM,15.951,49600.3,,,,,
1448,02/20/19 01:35:00 PM,15.187,52355.9,,,,,
1449,02/20/19 01:40:00 PM,16.046,82667.2,,,,,
1450,02/20/19 01:45:00 PM,16.237,66133.8,,,,,
1451,02/20/19 01:50:00 PM,15.282,42711.4,,,,,
1452,02/20/19 01:55:00 PM,15.091,55111.5,,,,,
1453,02/20/19 02:00:00 PM,14.900,37200.2,,,,,
1454,02/20/19 02:05:00 PM,14.038,41333.6,,,,,
1455,02/20/19 02:10:00 PM,14.613,71644.9,,,,,
1456,02/20/19 02:15:00 PM,15.187,68889.3,,,,,
1457,02/20/19 02:20:00 PM,15.760,55111.5,,,,,
1458,02/20/19 02:25:00 PM,15.378,57867.0,,,,,
1459,02/20/19 02:30:00 PM,14.804,52355.9,,,,,
1460,02/20/19 02:35:00 PM,15.187,68889.3,,,,,
1461,02/20/19 02:40:00 PM,15.091,42711.4,,,,,
1462,02/20/19 02:45:00 PM,13.750,27555.7,,,,,
1463,02/20/19 02:50:00 PM,12.980,33066.9,,,,,
1464,02/20/19 02:55:00 PM,13.173,44089.2,,,,,
1465,02/20/19 03:00:00 PM,13.173,27555.7,,,,,
1466,02/20/19 03:05:00 PM,11.916,17911.2,,,,,
1467,02/20/19 03:10:00 PM,11.722,33066.9,,,,,
1468,02/20/19 03:15:00 PM,13.076,68889.3,,,,,
1469,02/20/19 03:20:00 PM,14.230,57867.0,,,,,
1470,02/20/19 03:25:00 PM,14.421,49600.3,,,,,
1471,02/20/19 03:30:00 PM,14.038,44089.2,,,,,
1472,02/20/19 03:35:00 PM,13.365,41333.6,,,,,
1473,02/20/19 03:40:00 PM,13.076,33066.9,,,,,
1474,02/20/19 03:45:00 PM,12.594,27555.7,,,,,
1475,02/20/19 03:50:00 PM,12.110,22044.6,,,,,
1476,02/20/19 03:55:00 PM,11.528,18600.1,,,,,
1477,02/20/19 04:00:00 PM,11.236,16533.4,,,,,
1478,02/20/19 04:05:00 PM,10.748,14466.8,,,,,
1479,02/20/19 04:10:00 PM,10.553,13777.9,,,,,
1480,02/20/19 04:15:00 PM,10.259,8611.2,,,,,
1481,02/20/19 04:20:00 PM,9.866,4994.5,,,,,
1482,02/20/19 04:25:00 PM,9.571,6200.0,,,,,
1483,02/20/19 04:30:00 PM,9.571,9300.1,,,,,
1484,02/20/19 04:35:00 PM,9.571,10333.4,,,,,
1485,02/20/19 04:40:00 PM,9.373,8266.7,,,,,
1486,02/20/19 04:45:00 PM,9.176,7577.8,,,,,
1487,02/20/19 04:50:00 PM,8.978,6200.0,,,,,
1488,02/20/19 04:55:00 PM,8.879,4305.6,,,,,
1489,02/20/19 05:00:00 PM,8.779,4477.8,,,,,
1490,02/20/19 05:05:00 PM,8.581,3961.1,,,,,
1491,02/20/19 05:10:00 PM,8.481,3100.0,,,,,
1492,02/20/19 05:15:00 PM,8.282,3272.2,,,,,
1493,02/20/19 05:20:00 PM,8.082,3100.0,,,,,
1494,02/20/19 05:25:00 PM,7.882,2927.8,,,,,
1495,02/20/19 05:30:00 PM,7.983,2927.8,,,,,
1496,02/20/19 05:35:00 PM,8.082,2152.8,,,,,
1497,02/20/19 05:40:00 PM,7.782,1463.9,,,,,
1498,02/20/19 05:45:00 PM,7.179,516.7,,,,,
1499,02/20/19 05:50:00 PM,7.179,118.4,,,,,
1500,02/20/19 05:55:00 PM,7.179,32.3,,,,,
1501,02/20/19 06:00:00 PM,7.280,0.0,,,,,
1502,02/20/19 06:05:00 PM,7.381,0.0,,,,,
1503,02/20/19 06:10:00 PM,7.381,0.0,,,,,
1504,02/20/19 06:15:00 PM,7.179,0.0,,,,,
1505,02/20/19 06:20:00 PM,6.978,0.0,,,,,
1506,02/20/19 06:25:00 PM,6.978,0.0,,,,,
1507,02/20/19 06:30:00 PM,7.179,0.0,,,,,
1508,02/20/19 06:35:00 PM,7.381,0.0,,,,,
1509,02/20/19 06:40:00 PM,7.481,0.0,,,,,
1510,02/20/19 06:45:00 PM,7.582,0.0,,,,,
1511,02/20/19 06:50:00 PM,7.582,0.0,,,,,
1512,02/20/19 06:55:00 PM,7.582,0.0,,,,,
1513,02/20/19 07:00:00 PM,7.582,0.0,,,,,
1514,02/20/19 07:05:00 PM,7.179,0.0,,,,,
1515,02/20/19 07:10:00 PM,6.978,0.0,,,,,
1516,02/20/19 07:15:00 PM,6.775,0.0,,,,,
1517,02/20/19 07:20:00 PM,6.674,0.0,,,,,
1518,02/20/19 07:25:00 PM,6.674,0.0,,,,,
1519,02/20/19 07:30:00 PM,6.674,0.0,,,,,
1520,02/20/19 07:35:00 PM,6.674,0.0,,,,,
1521,02/20/19 07:40:00 PM,6.674,0.0,,,,,
1522,02/20/19 07:45:00 PM,6.674,0.0,,,,,
1523,02/20/19 07:50:00 PM,6.573,0.0,,,,,
1524,02/20/19 07:55:00 PM,6.573,0.0,,,,,
1525,02/20/19 08:00:00 PM,6.471,0.0,,,,,
1526,02/20/19 08:05:00 PM,6.370,0.0,,,,,
1527,02/20/19 08:10:00 PM,6.370,0.0,,,,,
1528,02/20/19 08:15:00 PM,6.370,0.0,,,,,
1529,02/20/19 08:20:00 PM,6.370,0.0,,,,,
1530,02/20/19 08:25:00 PM,6.370,0.0,,,,,
1531,02/20/19 08:30:00 PM,6.370,0.0,,,,,
1532,02/20/19 08:35:00 PM,6.471,0.0,,,,,
1533,02/20/19 08:40:00 PM,6.573,0.0,,,,,
1534,02/20/19 08:45:00 PM,6.471,0.0,,,,,
1535,02/20/19 08:50:00 PM,6.573,0.0,,,,,
1536,02/20/19 08:55:00 PM,6.471,0.0,,,,,
1537,02/20/19 09:00:00 PM,6.471,0.0,,,,,
1538,02/20/19 09:05:00 PM,6.674,0.0,,,,,
1539,02/20/19 09:10:00 PM,6.674,0.0,,,,,
1540,02/20/19 09:15:00 PM,6.674,0.0,,,,,
1541,02/20/19 09:20:00 PM,6.573,0.0,,,,,
1542,02/20/19 09:25:00 PM,6.674,0.0,,,,,
1543,02/20/19 09:30:00 PM,6.775,0.0,,,,,
1544,02/20/19 09:35:00 PM,6.471,0.0,,,,,
1545,02/20/19 09:40:00 PM,6.064,0.0,,,,,
1546,02/20/19 09:45:00 PM,6.268,0.0,,,,,
1547,02/20/19 09:50:00 PM,6.370,0.0,,,,,
1548,02/20/19 09:55:00 PM,6.370,0.0,,,,,
1549,02/20/19 10:00:00 PM,6.166,0.0,,,,,
1550,02/20/19 10:05:00 PM,5.962,0.0,,,,,
1551,02/20/19 10:10:00 PM,5.962,0.0,,,,,
1552,02/20/19 10:15:00 PM,5.860,0.0,,,,,
1553,02/20/19 10:20:00 PM,5.962,0.0,,,,,
1554,02/20/19 10:25:00 PM,5.860,0.0,,,,,
1555,02/20/19 10:30:00 PM,5.655,0.0,,,,,
1556,02/20/19 10:35:00 PM,5.347,0.0,,,,,
1557,02/20/19 10:40:00 PM,5.552,0.0,,,,,
1558,02/20/19 10:45:00 PM,5.860,0.0,,,,,
1559,02/20/19 10:50:00 PM,5.552,0.0,,,,,
1560,02/20/19 10:55:00 PM,5.655,0.0,,,,,
1561,02/20/19 11:00:00 PM,5.962,0.0,,,,,
1562,02/20/19 11:05:00 PM,5.962,0.0,,,,,
1563,02/20/19 11:10:00 PM,5.962,0.0,,,,,
1564,02/20/19 11:15:00 PM,5.655,0.0,,,,,
1565,02/20/19 11:20:00 PM,5.655,0.0,,,,,
1566,02/20/19 11:25:00 PM,5.655,0.0,,,,,
1567,02/20/19 11:30:00 PM,5.655,0.0,,,,,
1568,02/20/19 11:35:00 PM,5.860,0.0,,,,,
1569,02/20/19 11:40:00 PM,5.962,0.0,,,,,
1570,02/20/19 11:45:00 PM,5.962,0.0,,,,,
1571,02/20/19 11:50:00 PM,6.064,0.0,,,,,
1572,02/20/19 11:55:00 PM,6.064,0.0,,,,,
1573,02/21/19 12:00:00 AM,6.064,0.0,,,,,
1574,02/21/19 12:05:00 AM,6.064,0.0,,,,,
1575,02/21/19 12:10:00 AM,6.064,0.0,,,,,
1576,02/21/19 12:15:00 AM,6.064,0.0,,,,,
1577,02/21/19 12:20:00 AM,6.166,0.0,,,,,
1578,02/21/19 12:25:00 AM,6.268,0.0,,,,,
1579,02/21/19 12:30:00 AM,6.268,0.0,,,,,
1580,02/21/19 12:35:00 AM,6.166,0.0,,,,,
1581,02/21/19 12:40:00 AM,6.268,0.0,,,,,
1582,02/21/19 12:45:00 AM,6.166,0.0,,,,,
1583,02/21/19 12:50:00 AM,6.268,0.0,,,,,
1584,02/21/19 12:55:00 AM,6.370,0.0,,,,,
1585,02/21/19 01:00:00 AM,6.370,0.0,,,,,
1586,02/21/19 01:05:00 AM,6.370,0.0,,,,,
1587,02/21/19 01:10:00 AM,6.370,0.0,,,,,
1588,02/21/19 01:15:00 AM,6.370,0.0,,,,,
1589,02/21/19 01:20:00 AM,6.471,0.0,,,,,
1590,02/21/19 01:25:00 AM,6.370,0.0,,,,,
1591,02/21/19 01:30:00 AM,6.166,0.0,,,,,
1592,02/21/19 01:35:00 AM,6.268,0.0,,,,,
1593,02/21/19 01:40:00 AM,6.370,0.0,,,,,
1594,02/21/19 01:45:00 AM,6.166,0.0,,,,,
1595,02/21/19 01:50:00 AM,6.166,0.0,,,,,
1596,02/21/19 01:55:00 AM,6.166,0.0,,,,,
1597,02/21/19 02:00:00 AM,6.166,0.0,,,,,
1598,02/21/19 02:05:00 AM,6.166,0.0,,,,,
1599,02/21/19 02:10:00 AM,6.064,0.0,,,,,
1600,02/21/19 02:15:00 AM,5.962,0.0,,,,,
1601,02/21/19 02:20:00 AM,6.064,0.0,,,,,
1602,02/21/19 02:25:00 AM,6.064,0.0,,,,,
1603,02/21/19 02:30:00 AM,6.064,0.0,,,,,
1604,02/21/19 02:35:00 AM,5.962,0.0,,,,,
1605,02/21/19 02:40:00 AM,5.860,0.0,,,,,
1606,02/21/19 02:45:00 AM,5.860,0.0,,,,,
1607,02/21/19 02:50:00 AM,5.860,0.0,,,,,
1608,02/21/19 02:55:00 AM,5.962,0.0,,,,,
1609,02/21/19 03:00:00 AM,5.962,0.0,,,,,
1610,02/21/19 03:05:00 AM,5.962,0.0,,,,,
1611,02/21/19 03:10:00 AM,5.757,0.0,,,,,
1612,02/21/19 03:15:00 AM,5.655,0.0,,,,,
1613,02/21/19 03:20:00 AM,5.450,0.0,,,,,
1614,02/21/19 03:25:00 AM,5.347,0.0,,,,,
1615,02/21/19 03:30:00 AM,5.347,0.0,,,,,
1616,02/21/19 03:35:00 AM,5.450,0.0,,,,,
1617,02/21/19 03:40:00 AM,5.347,0.0,,,,,
1618,02/21/19 03:45:00 AM,5.037,0.0,,,,,
1619,02/21/19 03:50:00 AM,4.831,0.0,,,,,
1620,02/21/19 03:55:00 AM,4.727,0.0,,,,,
1621,02/21/19 04:00:00 AM,5.037,0.0,,,,,
1622,02/21/19 04:05:00 AM,5.347,0.0,,,,,
1623,02/21/19 04:10:00 AM,5.552,0.0,,,,,
1624,02/21/19 04:15:00 AM,5.552,0.0,,,,,
1625,02/21/19 04:20:00 AM,5.347,0.0,,,,,
1626,02/21/19 04:25:00 AM,4.934,0.0,,,,,
1627,02/21/19 04:30:00 AM,4.727,0.0,,,,,
1628,02/21/19 04:35:00 AM,4.831,0.0,,,,,
1629,02/21/19 04:40:00 AM,4.727,0.0,,,,,
1630,02/21/19 04:45:00 AM,5.037,0.0,,,,,
1631,02/21/19 04:50:00 AM,5.141,0.0,,,,,
1632,02/21/19 04:55:00 AM,5.141,0.0,,,,,
1633,02/21/19 05:00:00 AM,5.141,0.0,,,,,
1634,02/21/19 05:05:00 AM,5.244,0.0,,,,,
1635,02/21/19 05:10:00 AM,5.244,0.0,,,,,
1636,02/21/19 05:15:00 AM,4.727,0.0,,,,,
1637,02/21/19 05:20:00 AM,4.831,0.0,,,,,
1638,02/21/19 05:25:00 AM,4.727,0.0,,,,,
1639,02/21/19 05:30:00 AM,4.934,0.0,,,,,
1640,02/21/19 05:35:00 AM,5.037,0.0,,,,,
1641,02/21/19 05:40:00 AM,4.727,0.0,,,,,
1642,02/21/19 05:45:00 AM,4.311,0.0,,,,,
1643,02/21/19 05:50:00 AM,4.102,0.0,,,,,
1644,02/21/19 05:55:00 AM,3.893,0.0,,,,,
1645,02/21/19 06:00:00 AM,3.683,0.0,,,,,
1646,02/21/19 06:05:00 AM,3.578,0.0,,,,,
1647,02/21/19 06:10:00 AM,3.472,10.8,,,,,
1648,02/21/19 06:15:00 AM,3.472,53.8,,,,,
1649,02/21/19 06:20:00 AM,3.578,172.2,,,,,
1650,02/21/19 06:25:00 AM,3.683,344.4,,,,,
1651,02/21/19 06:30:00 AM,3.683,710.4,,,,,
1652,02/21/19 06:35:00 AM,3.683,1377.8,,,,,
1653,02/21/19 06:40:00 AM,3.893,2066.7,,,,,
1654,02/21/19 06:45:00 AM,4.102,2669.5,,,,,
1655,02/21/19 06:50:00 AM,4.311,4477.8,,,,,
1656,02/21/19 06:55:00 AM,4.623,5166.7,,,,,
1657,02/21/19 07:00:00 AM,4.831,5166.7,,,,,
1658,02/21/19 07:05:00 AM,4.934,6200.0,,,,,
1659,02/21/19 07:10:00 AM,5.037,6544.5,,,,,
1660,02/21/19 07:15:00 AM,5.244,9300.1,,,,,
1661,02/21/19 07:20:00 AM,5.552,11022.3,,,,,
1662,02/21/19 07:25:00 AM,5.757,11711.2,,,,,
1663,02/21/19 07:30:00 AM,5.860,12400.1,,,,,
1664,02/21/19 07:35:00 AM,6.064,14466.8,,,,,
1665,02/21/19 07:40:00 AM,6.268,15155.7,,,,,
1666,02/21/19 07:45:00 AM,6.471,15844.5,,,,,
1667,02/21/19 07:50:00 AM,6.674,18600.1,,,,,
1668,02/21/19 07:55:00 AM,6.978,20666.8,,,,,
1669,02/21/19 08:00:00 AM,7.280,22044.6,,,,,
1670,02/21/19 08:05:00 AM,7.682,22044.6,,,,,
1671,02/21/19 08:10:00 AM,7.882,22044.6,,,,,
1672,02/21/19 08:15:00 AM,7.983,20666.8,,,,,
1673,02/21/19 08:20:00 AM,7.882,20666.8,,,,,
1674,02/21/19 08:25:00 AM,7.983,22044.6,,,,,
1675,02/21/19 08:30:00 AM,8.581,22044.6,,,,,
1676,02/21/19 08:35:00 AM,11.528,22044.6,,,,,
1677,02/21/19 08:40:00 AM,13.654,27555.7,,,,,
1678,02/21/19 08:45:00 AM,15.282,30311.3,,,,,
1679,02/21/19 08:50:00 AM,14.996,34444.7,,,,,
1680,02/21/19 08:55:00 AM,13.942,42711.4,,,,,
1681,02/21/19 09:00:00 AM,14.230,27555.7,,,,,
1682,02/21/19 09:05:00 AM,15.378,41333.6,,,,,
1683,02/21/19 09:10:00 AM,15.951,38578.0,,,,,
1684,02/21/19 09:15:00 AM,14.421,33066.9,,,,,
1685,02/21/19 09:20:00 AM,14.900,31689.1,,,,,
1686,02/21/19 09:25:00 AM,17.284,55111.5,,,,,
1687,02/21/19 09:30:00 AM,20.043,63378.2,,,,,
1688,02/21/19 09:35:00 AM,21.187,66133.8,,,,,
1689,02/21/19 09:40:00 AM,20.615,63378.2,,,,,
1690,02/21/19 09:45:00 AM,19.853,57867.0,,,,,
1691,02/21/19 09:50:00 AM,19.853,49600.3,,,,,
1692,02/21/19 09:55:00 AM,19.948,52355.9,,,,,
1693,02/21/19 10:00:00 AM,20.329,57867.0,,,,,
1694,02/21/19 10:05:00 AM,21.378,60622.6,,,,,
1695,02/21/19 10:10:00 AM,20.424,66133.8,,,,,
1696,02/21/19 10:15:00 AM,20.996,74400.5,,,,,
1697,02/21/19 10:20:00 AM,20.519,57867.0,,,,,
1698,02/21/19 10:25:00 AM,20.424,74400.5,,,,,
1699,02/21/19 10:30:00 AM,19.948,82667.2,,,,,
1700,02/21/19 10:35:00 AM,21.569,74400.5,,,,,
1701,02/21/19 10:40:00 AM,19.092,82667.2,,,,,
1702,02/21/19 10:45:00 AM,19.567,93689.5,,,,,
1703,02/21/19 10:50:00 AM,20.901,93689.5,,,,,
1704,02/21/19 10:55:00 AM,20.996,88178.4,,,,,
1705,02/21/19 11:00:00 AM,19.662,85422.8,,,,,
1706,02/21/19 11:05:00 AM,20.805,93689.5,,,,,
1707,02/21/19 11:10:00 AM,21.473,85422.8,,,,,
1708,02/21/19 11:15:00 AM,20.996,99200.7,,,,,
1709,02/21/19 11:20:00 AM,22.238,110223.0,,,,,
1710,02/21/19 11:25:00 AM,22.525,115734.1,,,,,
1711,02/21/19 11:30:00 AM,21.855,115734.1,,,,,
1712,02/21/19 11:35:00 AM,21.091,93689.5,,,,,
1713,02/21/19 11:40:00 AM,22.525,68889.3,,,,,
1714,02/21/19 11:45:00 AM,19.758,93689.5,,,,,
1715,02/21/19 11:50:00 AM,22.525,148801.0,,,,,
1716,02/21/19 11:55:00 AM,22.046,126756.4,,,,,
1717,02/21/19 12:00:00 PM,22.429,99200.7,,,,,
1718,02/21/19 12:05:00 PM,23.581,115734.1,,,,,
1719,02/21/19 12:10:00 PM,20.710,159823.3,,,,,
1720,02/21/19 12:15:00 PM,22.429,176356.7,,,,,
1721,02/21/19 12:20:00 PM,24.158,198401.3,,,,,
1722,02/21/19 12:25:00 PM,25.028,159823.3,,,,,
1723,02/21/19 12:30:00 PM,24.255,187379.0,,,,,
1724,02/21/19 12:35:00 PM,22.812,44089.2,,,,,
1725,02/21/19 12:40:00 PM,18.140,68889.3,,,,,
1726,02/21/19 12:45:00 PM,19.472,49600.3,,,,,
1727,02/21/19 12:50:00 PM,20.519,170845.6,,,,,
1728,02/21/19 12:55:00 PM,22.717,187379.0,,,,,
1729,02/21/19 01:00:00 PM,23.581,85422.8,,,,,
1730,02/21/19 01:05:00 PM,22.717,170845.6,,,,,
1731,02/21/19 01:10:00 PM,22.429,115734.1,,,,,
1732,02/21/19 01:15:00 PM,22.812,176356.7,,,,,
1733,02/21/19 01:20:00 PM,22.333,159823.3,,,,,
1734,02/21/19 01:25:00 PM,23.581,176356.7,,,,,
1735,02/21/19 01:30:00 PM,24.158,187379.0,,,,,
1736,02/21/19 01:35:00 PM,23.773,137778.7,,,,,
1737,02/21/19 01:40:00 PM,24.158,170845.6,,,,,
1738,02/21/19 01:45:00 PM,24.255,176356.7,,,,,
1739,02/21/19 01:50:00 PM,25.805,176356.7,,,,,
1740,02/21/19 01:55:00 PM,26.488,176356.7,,,,,
1741,02/21/19 02:00:00 PM,26.097,170845.6,,,,,
1742,02/21/19 02:05:00 PM,21.378,46844.8,,,,,
1743,02/21/19 02:10:00 PM,20.424,176356.7,,,,,
1744,02/21/19 02:15:00 PM,24.931,170845.6,,,,,
1745,02/21/19 02:20:00 PM,24.835,176356.7,,,,,
1746,02/21/19 02:25:00 PM,24.062,176356.7,,,,,
1747,02/21/19 02:30:00 PM,22.429,176356.7,,,,,
1748,02/21/19 02:35:00 PM,23.484,176356.7,,,,,
1749,02/21/19 02:40:00 PM,23.966,176356.7,,,,,
1750,02/21/19 02:45:00 PM,22.717,44089.2,,,,,
1751,02/21/19 02:50:00 PM,18.616,159823.3,,,,,
1752,02/21/19 02:55:00 PM,18.045,34444.7,,,,,
1753,02/21/19 03:00:00 PM,15.473,71644.9,,,,,
1754,02/21/19 03:05:00 PM,13.076,17911.2,,,,,
1755,02/21/19 03:10:00 PM,11.041,9644.5,,,,,
1756,02/21/19 03:15:00 PM,9.176,5338.9,,,,,
1757,02/21/19 03:20:00 PM,7.682,3444.5,,,,,
1758,02/21/19 03:25:00 PM,6.978,2669.5,,,,,
1759,02/21/19 03:30:00 PM,6.370,1894.5,,,,,
1760,02/21/19 03:35:00 PM,5.141,1636.1,,,,,
1761,02/21/19 03:40:00 PM,4.415,1722.2,,,,,
1762,02/21/19 03:45:00 PM,3.788,1151.7,,,,,
1763,02/21/19 03:50:00 PM,3.367,871.9,,,,,
1764,02/21/19 03:55:00 PM,2.943,570.5,,,,,
1765,02/21/19 04:00:00 PM,1.764,290.6,,,,,
1766,02/21/19 04:05:00 PM,0.893,441.3,,,,,
1767,02/21/19 04:10:00 PM,0.674,462.9,,,,,
1768,02/21/19 04:15:00 PM,0.893,785.8,,,,,
1769,02/21/19 04:20:00 PM,0.453,1119.5,,,,,
1770,02/21/19 04:25:00 PM,0.784,3100.0,,,,,
1771,02/21/19 04:30:00 PM,1.439,6544.5,,,,,
1772,02/21/19 04:35:00 PM,1.872,7233.4,,,,,
1773,02/21/19 04:40:00 PM,1.980,5338.9,,,,,
