Timestamp," ""Temp F"""," ""RH"""," ""Wind_spd"""," ""Wind_dir"""," ""Slr_W"""," ""Rain_mm"""," ""Soil_W_1"""," ""Soil_W_2"""," ""Soil_W_3"""," ""Soil_W_4"""
"11/11/2018, 5:30:00 PM",70.44,2.03,3.36,210.9,0.085,0,0.05,0.14, NAN,0.08
"11/11/2018, 5:00:00 PM",72.2,1.96,3.32,209.6,0.177,0,0.05,0.14, NAN,0.08
"11/11/2018, 4:30:00 PM",74.11,1.89,2.48,211.9,0.274,0,0.05,0.14, NAN,0.08
"11/11/2018, 4:00:00 PM",74.57,2.17,2.82,211.4,0.37,0,0.05,0.14, NAN,0.08
"11/11/2018, 3:30:00 PM",75.31,2.23,2.63,212.6,0.459,0,0.05,0.14, NAN,0.08
"11/11/2018, 3:00:00 PM",75.4,2.6,2.49,212.8,0.533,0,0.05,0.14, NAN,0.08
"11/11/2018, 2:30:00 PM",74.79,3.01,2.82,211.9,0.59,0,0.05,0.14, NAN,0.08
"11/11/2018, 2:00:00 PM",74.86,3.89,2.91,210.6,0.631,0,0.05,0.14, NAN,0.08
"11/11/2018, 1:30:00 PM",74.27,5.11,3.19,208.7,0.663,0,0.05,0.14, NAN,0.08
"11/11/2018, 1:00:00 PM",74.01,4.94,2.86,211.4,0.671,0,0.05,0.14, NAN,0.08
"11/11/2018, 12:30:00 PM",74.16,5.01,1.88,213.9,0.659,0,0.05,0.14, NAN,0.08
"11/11/2018, 12:00:00 PM",72.37,13.5,1.87,214.3,0.63,0,0.05,0.14, NAN,0.08
"11/11/2018, 11:30:00 AM",69.43,6.43,1.58,215.4,0.59,0,0.05,0.14, NAN,0.08
"11/11/2018, 11:00:00 AM",65.64,36.58,1.37,215.6,0.519,0,0.05,0.14, NAN,0.08
"11/11/2018, 10:30:00 AM",63.43,47.54,1.41,216.2,0.449,0,0.05,0.14, NAN,0.08
"11/11/2018, 10:00:00 AM",63.43,39.06,1.55,214.7,0.365,0,0.05,0.14, NAN,0.08
"11/11/2018, 9:30:00 AM",63.79,6.77,1.73,213.8,0.289,0,0.05,0.14, NAN,0.08
"11/11/2018, 9:00:00 AM",56.21,15.04,0.98,217.5,0.069,0,0.05,0.14, NAN,0.08
"11/11/2018, 8:30:00 AM",55.07,31.54,1.09,216.3,0.046,0,0.05,0.14, NAN,0.08
"11/11/2018, 8:00:00 AM",51.96,15.25,0.85,216.1,0.018,0,0.05,0.14, NAN,0.08
"11/11/2018, 7:30:00 AM",52.63,13.25,0.77,216.5,0,0,0.05,0.14, NAN,0.08
"11/11/2018, 7:00:00 AM",52.51,10.13,0.78,216.6,0,0,0.05,0.14, NAN,0.08
"11/11/2018, 6:30:00 AM",53.56,10.3,0.87,216.6,0,0,0.05,0.14, NAN,0.08
"11/11/2018, 6:00:00 AM",54.53,10.1,0.65,216.7,0,0,0.05,0.14, NAN,0.08
"11/11/2018, 5:30:00 AM",54.73,8.47,1.62,217.1,0,0,0.05,0.14, NAN,0.08
"11/11/2018, 5:00:00 AM",53.91,13.72,0.96,216.4,0,0,0.05,0.14, NAN,0.08
"11/11/2018, 4:30:00 AM",52.25,11.22,0.62,216.2,0,0,0.05,0.14, NAN,0.08
"11/11/2018, 4:00:00 AM",53.03,12.61,0.63,216.2,0,0,0.05,0.14, NAN,0.08
"11/11/2018, 3:30:00 AM",53.68,13.82,0.53,216.1,0,0,0.05,0.14, NAN,0.08
"11/11/2018, 3:00:00 AM",54.39,14.43,0.56,216.1,0,0,0.05,0.14, NAN,0.08
"11/11/2018, 2:30:00 AM",54.21,13.93,0.42,216.2,0,0,0.05,0.14, NAN,0.08
"11/11/2018, 2:00:00 AM",53.44,15.86,0.48,216.1,0,0,0.05,0.14, NAN,0.08
"11/11/2018, 1:30:00 AM",54.41,13.18,0.47,216.1,0,0,0.05,0.14, NAN,0.08
"11/11/2018, 1:00:00 AM",54.17,14.09,0.65,216.1,0,0,0.05,0.14, NAN,0.08
"11/11/2018, 12:30:00 AM",53.14,13.01,0.63,216.1,0,0,0.05,0.14, NAN,0.08
"11/11/2018, 12:00:00 AM",54.96,11.66,0.59,216.1,0,0,0.05,0.14, NAN,0.08
"11/10/2018, 11:30:00 PM",55.74,10.16,0.61,216.1,0,0,0.05,0.14, NAN,0.08
"11/10/2018, 11:00:00 PM",56.86,9.35,0.68,215.9,0,0,0.05,0.14, NAN,0.08
"11/10/2018, 10:30:00 PM",56.31,9.69,0.67,216,0,0,0.05,0.14, NAN,0.08
"11/10/2018, 10:00:00 PM",58.21,9.28,0.77,216.2,0,0,0.05,0.14, NAN,0.09
"11/10/2018, 9:30:00 PM",59.26,9.59,1.13,216.7,0,0,0.05,0.14, NAN,0.09
"11/10/2018, 9:00:00 PM",57.24,10.19,0.7,216.8,0,0,0.05,0.14, NAN,0.09
"11/10/2018, 8:30:00 PM",59.27,11.11,1.01,216.8,0,0,0.06,0.14, NAN,0.09
"11/10/2018, 8:00:00 PM",59.26,12.67,1.16,216.9,0,0,0.06,0.14, NAN,0.09
"11/10/2018, 7:30:00 PM",59.21,16.02,1.05,217.1,0,0,0.06,0.14, NAN,0.09
"11/10/2018, 7:00:00 PM",59.32,14.9,0.73,217,0,0,0.06,0.14, NAN,0.09
"11/10/2018, 6:30:00 PM",60.24,17.33,0.67,216.9,0,0,0.06,0.14, NAN,0.09
"11/10/2018, 6:00:00 PM",63.02,19.05,1.04,216.8,0.004,0,0.06,0.14, NAN,0.09
"11/10/2018, 5:30:00 PM",67.12,15.33,1.66,216.7,0.051,0,0.06,0.14, NAN,0.09
"11/10/2018, 5:00:00 PM",70.37,14.75,1.97,216.9,0.137,0,0.06,0.14, NAN,0.09
"11/10/2018, 4:30:00 PM",72.73,10.62,1.76,215.7,0.231,0,0.06,0.14, NAN,0.09
"11/10/2018, 4:00:00 PM",73.98,8.66,1.7,215.7,0.335,0,0.05,0.14, NAN,0.09
"11/10/2018, 3:30:00 PM",74.96,9.3,1.91,213,0.418,0,0.05,0.14, NAN,0.09
"11/10/2018, 3:00:00 PM",75.53,9.06,1.76,213.7,0.503,0,0.05,0.14, NAN,0.09
"11/10/2018, 2:30:00 PM",75.36,8.66,1.73,214.3,0.531,0,0.05,0.14, NAN,0.09
"11/10/2018, 2:00:00 PM",75.35,9.33,1.75,214.1,0.557,0,0.05,0.14, NAN,0.09
"11/10/2018, 1:30:00 PM",75.17,11.67,1.95,214.4,0.612,0,0.05,0.14, NAN,0.08
"11/10/2018, 1:00:00 PM",75.6,7.24,1.75,214.4,0.635,0,0.05,0.14, NAN,0.08
"11/10/2018, 12:30:00 PM",75.07,7.44,1.74,214.5,0.65,0,0.05,0.14, NAN,0.08
"11/10/2018, 12:00:00 PM",74.78,7.2,1.81,214.1,0.648,0,0.05,0.14, NAN,0.08
"11/10/2018, 11:30:00 AM",74.19,7.58,1.57,215.7,0.617,0,0.05,0.14, NAN,0.08
"11/10/2018, 11:00:00 AM",73.12,7,1.51,215.7,0.564,0,0.05,0.14, NAN,0.08
"11/10/2018, 10:30:00 AM",72.88,8.12,1.45,215.8,0.493,0,0.05,0.14, NAN,0.08
"11/10/2018, 10:00:00 AM",72.89,7.11,0.72,215.6,0.411,0,0.05,0.14, NAN,0.08
"11/10/2018, 9:30:00 AM",66.98,9.04,0.4,215.9,0.323,0,0.05,0.14, NAN,0.08
"11/10/2018, 9:00:00 AM",63.59,10.6,1.07,216.1,0.052,0,0.05,0.14, NAN,0.08
"11/10/2018, 8:30:00 AM",62.37,10.53,1.14,216.4,0.026,0,0.05,0.14, NAN,0.08
"11/10/2018, 8:00:00 AM",58.64,10.87,0.84,215.8,0.012,0,0.05,0.14, NAN,0.08
"11/10/2018, 7:30:00 AM",60.34,11.88,1.11,216,0,0,0.05,0.14, NAN,0.08
"11/10/2018, 7:00:00 AM",61.68,10.63,1.63,216.3,0,0,0.05,0.14, NAN,0.08
"11/10/2018, 6:30:00 AM",61.53,9.34,1.36,216.5,0,0,0.05,0.14, NAN,0.08
"11/10/2018, 6:00:00 AM",62.73,7.69,2.25,217.1,0,0,0.05,0.14, NAN,0.08
"11/10/2018, 5:30:00 AM",63.65,6.2,2.69,217.1,0,0,0.05,0.14, NAN,0.09
"11/10/2018, 5:00:00 AM",64.05,5.89,2.72,217.3,0,0,0.05,0.14, NAN,0.09
"11/10/2018, 4:30:00 AM",63.07,5.86,2.44,217,0,0,0.05,0.14, NAN,0.09
"11/10/2018, 4:00:00 AM",63.99,6.33,2.29,216.5,0,0,0.05,0.14, NAN,0.09
"11/10/2018, 3:30:00 AM",65.19,5.52,1.91,215.7,0,0,0.05,0.14, NAN,0.09
"11/10/2018, 3:00:00 AM",63.95,6.91,2.33,216.1,0,0,0.05,0.14, NAN,0.09
"11/10/2018, 2:30:00 AM",65.06,6.91,2.1,216,0,0,0.05,0.14, NAN,0.09
"11/10/2018, 2:00:00 AM",65.92,5.58,2.03,215.8,0,0,0.05,0.14, NAN,0.09
"11/10/2018, 1:30:00 AM",66.59,5.21,2.29,216.2,0,0,0.05,0.14, NAN,0.09
"11/10/2018, 1:00:00 AM",66.31,4.2,1.63,215,0,0,0.05,0.14, NAN,0.09
"11/10/2018, 12:30:00 AM",67.35,4.2,2.21,215.8,0,0,0.05,0.14, NAN,0.09
"11/10/2018, 12:00:00 AM",67.15,3.79,2.18,215.5,0,0,0.05,0.14, NAN,0.09
"11/9/2018, 11:30:00 PM",67.07,3.28,2.13,216.1,0,0,0.05,0.14, NAN,0.09
"11/9/2018, 11:00:00 PM",66.04,3.69,1.88,214.2,0,0,0.05,0.14, NAN,0.09
"11/9/2018, 10:30:00 PM",66.83,3.99,2.43,216.6,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 10:00:00 PM",66.36,3.69,2.16,214.8,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 9:30:00 PM",65.77,4.23,1.76,214.4,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 9:00:00 PM",64.99,4.47,1.64,214.2,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 8:30:00 PM",65.63,4.67,1.97,212.8,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 8:00:00 PM",66.99,4.43,2.38,211.4,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 7:30:00 PM",67.42,4.09,2.36,212.3,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 7:00:00 PM",68.51,3.86,2.15,215,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 6:30:00 PM",69.47,3.82,1.99,214.1,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 6:00:00 PM",70.76,3.72,1.83,212.4,0.012,0,0.06,0.14, NAN,0.09
"11/9/2018, 5:30:00 PM",73.3,3.62,1.61,213.4,0.086,0,0.06,0.14, NAN,0.09
"11/9/2018, 5:00:00 PM",74.72,3.38,2.2,212.5,0.183,0,0.06,0.14, NAN,0.09
"11/9/2018, 4:30:00 PM",76.04,3.28,2.36,212.1,0.281,0,0.06,0.14, NAN,0.09
"11/9/2018, 4:00:00 PM",77.77,2.77,1.81,211.5,0.379,0,0.06,0.14, NAN,0.09
"11/9/2018, 3:30:00 PM",77.68,2.77,2.34,210.9,0.471,0,0.06,0.14, NAN,0.09
"11/9/2018, 3:00:00 PM",76.97,3.15,2.55,209.6,0.546,0,0.05,0.14, NAN,0.09
"11/9/2018, 2:30:00 PM",76.33,3.31,3.27,209,0.61,0,0.05,0.14, NAN,0.09
"11/9/2018, 2:00:00 PM",76.4,3.38,3.3,208.6,0.655,0,0.05,0.14, NAN,0.09
"11/9/2018, 1:30:00 PM",75.89,3.15,3.14,208.6,0.684,0,0.05,0.14, NAN,0.09
"11/9/2018, 1:00:00 PM",76.29,2.91,2.51,209.3,0.694,0,0.05,0.14, NAN,0.09
"11/9/2018, 12:30:00 PM",74.63,3.21,2.98,208.9,0.691,0,0.05,0.14, NAN,0.09
"11/9/2018, 12:00:00 PM",73.33,3.79,2.95,209.1,0.671,0,0.05,0.14, NAN,0.09
"11/9/2018, 11:30:00 AM",71.74,4.6,3.24,207.9,0.634,0,0.05,0.14, NAN,0.09
"11/9/2018, 11:00:00 AM",70.13,4.26,3.26,208.6,0.58,0,0.05,0.14, NAN,0.09
"11/9/2018, 10:30:00 AM",68.24,4.43,3.39,208.9,0.513,0,0.05,0.14, NAN,0.09
"11/9/2018, 10:00:00 AM",67,4.77,3.15,210.5,0.426,0,0.05,0.14, NAN,0.09
"11/9/2018, 9:30:00 AM",65.22,5.25,3.09,208.4,0.332,0,0.05,0.14, NAN,0.09
"11/9/2018, 9:00:00 AM",63.42,5.86,3.38,209.9,0.063,0,0.05,0.14, NAN,0.09
"11/9/2018, 8:30:00 AM",62.74,6.06,3.55,208.7,0.029,0,0.05,0.14, NAN,0.09
"11/9/2018, 8:00:00 AM",62.22,6.29,3.36,209,0.014,0,0.05,0.14, NAN,0.09
"11/9/2018, 7:30:00 AM",62.27,6.4,3.81,210.2,0,0,0.05,0.14, NAN,0.09
"11/9/2018, 7:00:00 AM",62.5,6.29,3.7,208.8,0,0,0.05,0.14, NAN,0.09
"11/9/2018, 6:30:00 AM",62.68,6.09,3.53,210.5,0,0,0.05,0.14, NAN,0.09
"11/9/2018, 6:00:00 AM",62.69,5.99,3.6,211.8,0,0,0.05,0.14, NAN,0.09
"11/9/2018, 5:30:00 AM",62.9,6.06,2.95,212.5,0,0,0.05,0.14, NAN,0.09
"11/9/2018, 5:00:00 AM",62.96,5.75,2.79,209.4,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 4:30:00 AM",63.17,5.58,3.03,208.7,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 4:00:00 AM",62.89,5.58,2.91,210.2,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 3:30:00 AM",63.09,5.72,3.03,211.1,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 3:00:00 AM",63.56,5.65,3.94,208.1,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 2:30:00 AM",63.77,5.58,4.05,210.5,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 2:00:00 AM",64.05,5.45,4.17,209.4,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 1:30:00 AM",64.17,5.48,3.95,209.6,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 1:00:00 AM",64.6,5.45,4.28,208.8,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 12:30:00 AM",65.17,5.28,5.05,210.1,0,0,0.06,0.14, NAN,0.09
"11/9/2018, 12:00:00 AM",65.61,5.25,4.95,210.6,0,0,0.06,0.14, NAN,0.09
"11/8/2018, 11:30:00 PM",65.64,5.38,4.04,208.3,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 11:00:00 PM",65.99,5.38,4.35,210,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 10:30:00 PM",66.23,5.51,4.69,208.7,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 10:00:00 PM",66.56,5.51,5.26,210.7,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 9:30:00 PM",66.72,5.92,4.38,212.6,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 9:00:00 PM",67.56,5.89,6.05,203.7,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 8:30:00 PM",67.9,5.92,5.98,209,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 8:00:00 PM",68.51,5.85,5.17,203.3,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 7:30:00 PM",69.15,5.79,5.2,207.9,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 7:00:00 PM",69.9,5.68,5.41,210.8,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 6:30:00 PM",70.65,5.75,5.32,211.5,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 6:00:00 PM",71.66,5.85,5.07,209.9,0.012,0,0.06,0.15, NAN,0.09
"11/8/2018, 5:30:00 PM",73.19,5.78,5.51,207.4,0.08,0,0.06,0.15, NAN,0.09
"11/8/2018, 5:00:00 PM",74.69,6.02,4.91,210.4,0.168,0,0.06,0.15, NAN,0.09
"11/8/2018, 4:30:00 PM",75.86,6.09,4.51,210.1,0.259,0,0.06,0.15, NAN,0.09
"11/8/2018, 4:00:00 PM",77.21,5.88,3.9,210,0.349,0,0.06,0.15, NAN,0.09
"11/8/2018, 3:30:00 PM",78.63,5.95,3.57,209.2,0.434,0,0.06,0.15, NAN,0.09
"11/8/2018, 3:00:00 PM",78.96,6.25,2.76,211.7,0.505,0,0.06,0.15, NAN,0.09
"11/8/2018, 2:30:00 PM",73.59,13.12,1.79,212.9,0.564,0,0.06,0.15, NAN,0.09
"11/8/2018, 2:00:00 PM",72.42,44.07,1.72,213.6,0.608,0,0.06,0.14, NAN,0.09
"11/8/2018, 1:30:00 PM",71.66,41.43,1.78,213.5,0.639,0,0.06,0.14, NAN,0.09
"11/8/2018, 1:00:00 PM",69.82,45.19,1.76,214,0.652,0,0.06,0.14, NAN,0.09
"11/8/2018, 12:30:00 PM",68.92,48.27,1.82,214.1,0.648,0,0.06,0.14, NAN,0.09
"11/8/2018, 12:00:00 PM",67.32,50.23,1.89,214.4,0.633,0,0.06,0.14, NAN,0.09
"11/8/2018, 11:30:00 AM",65.75,53.88,1.77,214.5,0.599,0,0.06,0.14, NAN,0.09
"11/8/2018, 11:00:00 AM",64.34,58.3,1.51,214.6,0.546,0,0.06,0.14, NAN,0.09
"11/8/2018, 10:30:00 AM",62.94,63.27,1.3,214.7,0.478,0,0.06,0.14, NAN,0.09
"11/8/2018, 10:00:00 AM",61.42,65.12,1.05,214.9,0.395,0,0.06,0.14, NAN,0.09
"11/8/2018, 9:30:00 AM",59.61,70.07,0.59,215.1,0.303,0,0.06,0.14, NAN,0.09
"11/8/2018, 9:00:00 AM",57.21,78.12,0.41,215.1,0.101,0,0.06,0.14, NAN,0.09
"11/8/2018, 8:30:00 AM",57.13,77.58,0.79,215.4,0.058,0,0.06,0.14, NAN,0.09
"11/8/2018, 8:00:00 AM",56.78,78.58,0.92,215.4,0.015,0,0.06,0.15, NAN,0.09
"11/8/2018, 7:30:00 AM",56.18,80.4,1.36,215.5,0.001,0,0.06,0.15, NAN,0.09
"11/8/2018, 7:00:00 AM",55.8,80.2,0.92,215.5,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 6:30:00 AM",55.4,81.5,1.45,215.5,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 6:00:00 AM",55.16,82.7,1.7,215.5,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 5:30:00 AM",55.4,82.5,1,215.2,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 5:00:00 AM",55.05,84.7,0.88,214.6,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 4:30:00 AM",55.29,86,0.83,214.3,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 4:00:00 AM",55.93,87.5,0.25,214.4,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 3:30:00 AM",55.96,88.6,0.26,214.4,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 3:00:00 AM",55.79,88.9,0.1,214.4,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 2:30:00 AM",54.93,89,0.07,214.5,0.001,0,0.06,0.15, NAN,0.09
"11/8/2018, 2:00:00 AM",53.73,89.7,0,0,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 1:30:00 AM",53.86,88.8,0.01,214.5,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 1:00:00 AM",52.59,89.9,0.01,214.7,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 12:30:00 AM",53.57,87.6,0.39,214.6,0,0,0.06,0.15, NAN,0.09
"11/8/2018, 12:00:00 AM",52.77,88,0.04,214.7,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 11:30:00 PM",54.01,87.2,0,0,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 11:00:00 PM",54.44,88.2,0.01,214.6,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 10:30:00 PM",55.14,87.5,0.04,214.6,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 10:00:00 PM",55.04,87.1,0,0,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 9:30:00 PM",55.22,85.9,0,0,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 9:00:00 PM",55.38,85,0.37,214.7,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 8:30:00 PM",56.01,85,0.5,214.7,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 8:00:00 PM",56.66,82.6,0.88,214.8,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 7:30:00 PM",57.31,80.8,0.96,214.8,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 7:00:00 PM",58.12,78.9,1.09,214.8,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 6:30:00 PM",59.95,77.07,0.98,214.3,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 6:00:00 PM",62.25,72.1,0.95,213.7,0.013,0,0.06,0.15, NAN,0.09
"11/7/2018, 5:30:00 PM",64.24,67.91,1.33,213.4,0.077,0,0.06,0.15, NAN,0.09
"11/7/2018, 5:00:00 PM",66.23,64.47,1.6,213.5,0.158,0,0.06,0.15, NAN,0.09
"11/7/2018, 4:30:00 PM",67.94,60.24,1.62,212.8,0.251,0,0.06,0.15, NAN,0.09
"11/7/2018, 4:00:00 PM",69.13,56.82,1.63,213.2,0.339,0,0.06,0.15, NAN,0.09
"11/7/2018, 3:30:00 PM",69.65,56.22,1.96,213.1,0.425,0,0.06,0.15, NAN,0.09
"11/7/2018, 3:00:00 PM",69.91,55.74,1.99,213.5,0.493,0,0.06,0.15, NAN,0.09
"11/7/2018, 2:30:00 PM",69.56,51.41,2.04,213,0.558,0,0.06,0.14, NAN,0.09
"11/7/2018, 2:00:00 PM",69.77,52.26,1.89,214.7,0.607,0,0.06,0.14, NAN,0.09
"11/7/2018, 1:30:00 PM",69.35,51.34,1.77,213.5,0.639,0,0.06,0.14, NAN,0.09
"11/7/2018, 1:00:00 PM",68.77,54.69,1.69,213.6,0.654,0,0.06,0.14, NAN,0.09
"11/7/2018, 12:30:00 PM",68.02,56.72,1.71,214,0.652,0,0.06,0.14, NAN,0.09
"11/7/2018, 12:00:00 PM",66.47,59.46,1.6,213.7,0.632,0,0.06,0.14, NAN,0.09
"11/7/2018, 11:30:00 AM",64.26,61.31,1.53,213.8,0.53,0,0.06,0.14, NAN,0.09
"11/7/2018, 11:00:00 AM",62,66.15,1.4,214.2,0.37,0,0.06,0.14, NAN,0.09
"11/7/2018, 10:30:00 AM",60.1,70.98,1.24,214.1,0.218,0,0.06,0.14, NAN,0.09
"11/7/2018, 10:00:00 AM",58.42,77.75,1.06,214.1,0.129,0,0.06,0.14, NAN,0.09
"11/7/2018, 9:30:00 AM",57.87,82.9,0.75,214.3,0.071,0,0.06,0.14, NAN,0.09
"11/7/2018, 9:00:00 AM",57.5,84.2,0.08,214,0.053,0,0.06,0.14, NAN,0.09
"11/7/2018, 8:30:00 AM",57,86.2,0.39,213.4,0.027,0,0.06,0.14, NAN,0.09
"11/7/2018, 8:00:00 AM",56.52,85.9,0.54,213.4,0.009,0,0.06,0.14, NAN,0.09
"11/7/2018, 7:30:00 AM",56.61,85.9,0.3,213.7,0,0,0.06,0.14, NAN,0.09
"11/7/2018, 7:00:00 AM",56.46,86.8,0.19,213.9,0,0,0.06,0.14, NAN,0.09
"11/7/2018, 6:30:00 AM",56.34,87.3,0.44,214,0,0,0.06,0.14, NAN,0.09
"11/7/2018, 6:00:00 AM",56.26,87.5,0.19,214,0,0,0.06,0.14, NAN,0.09
"11/7/2018, 5:30:00 AM",56.11,88.9,0.19,214,0,0,0.06,0.14, NAN,0.09
"11/7/2018, 5:00:00 AM",55.8,88.6,0.4,214.1,0,0,0.06,0.14, NAN,0.09
"11/7/2018, 4:30:00 AM",55.69,88.9,0.39,214.1,0,0,0.06,0.14, NAN,0.09
"11/7/2018, 4:00:00 AM",55.26,89.4,0.27,214.2,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 3:30:00 AM",54.84,88.9,0.24,214.2,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 3:00:00 AM",54.97,89.4,0.2,214.2,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 2:30:00 AM",55.28,89.5,0.17,214.3,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 2:00:00 AM",55.05,88.7,0.99,214.4,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 1:30:00 AM",55.6,89.6,0.74,214.3,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 1:00:00 AM",54.7,88.8,0.34,214.4,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 12:30:00 AM",54.6,89.2,0.14,214.5,0,0,0.06,0.15, NAN,0.09
"11/7/2018, 12:00:00 AM",54.37,89.1,0.13,214.5,0,0,0.06,0.15, NAN,0.09
"11/6/2018, 11:30:00 PM",54.31,88.9,0.15,214.5,0,0,0.06,0.15, NAN,0.09
"11/6/2018, 11:00:00 PM",54.87,87.4,0.17,214.5,0,0,0.06,0.15, NAN,0.09
"11/6/2018, 10:30:00 PM",55.26,86.8,0.32,214.5,0,0,0.06,0.15, NAN,0.09
"11/6/2018, 10:00:00 PM",55.49,86.9,0.4,214.5,0,0,0.06,0.15, NAN,0.09
"11/6/2018, 9:30:00 PM",56.13,86,0.33,214.6,0,0,0.06,0.15, NAN,0.09
"11/6/2018, 9:00:00 PM",56.72,86,0.84,214.6,0,0,0.06,0.15, NAN,0.09
"11/6/2018, 8:30:00 PM",57.05,85,0.8,214.6,0,0,0.06,0.15, NAN,0.09
"11/6/2018, 8:00:00 PM",57.52,83.1,0.87,214.7,0,0,0.06,0.15, NAN,0.09
"11/6/2018, 7:30:00 PM",58.09,80.5,0.9,214.8,0,0,0.06,0.15, NAN,0.09
"11/6/2018, 7:00:00 PM",59.2,78.22,1.02,214.6,0,0,0.06,0.15, NAN,0.09
"11/6/2018, 6:30:00 PM",60.87,74.56,1.42,214.6,0,0,0.06,0.15, NAN,0.09
"11/6/2018, 6:00:00 PM",63.12,70.14,1.49,214.4,0.016,0,0.06,0.15, NAN,0.09
"11/6/2018, 5:30:00 PM",65.71,63.87,1.49,213.8,0.08,0,0.06,0.15, NAN,0.09
"11/6/2018, 5:00:00 PM",67.43,59.29,1.6,214.1,0.166,0,0.06,0.15, NAN,0.09
"11/6/2018, 4:30:00 PM",68.72,57.43,1.97,214.2,0.26,0,0.06,0.14, NAN,0.09
"11/6/2018, 4:00:00 PM",69.77,53.04,2.04,214.2,0.351,0,0.06,0.14, NAN,0.09
"11/6/2018, 3:30:00 PM",70.5,51.68,1.87,213.2,0.435,0,0.06,0.14, NAN,0.09
"11/6/2018, 3:00:00 PM",71.18,50.53,1.93,212.6,0.508,0,0.06,0.14, NAN,0.09
"11/6/2018, 2:30:00 PM",71.6,49.31,2.01,214,0.565,0,0.06,0.14, NAN,0.09
"11/6/2018, 2:00:00 PM",70.98,47.96,2.04,214.4,0.612,0,0.06,0.14, NAN,0.09
"11/6/2018, 1:30:00 PM",70.95,47.39,1.87,213.6,0.645,0,0.06,0.14, NAN,0.09
"11/6/2018, 1:00:00 PM",69.83,48.2,1.63,213.7,0.659,0,0.06,0.14, NAN,0.09
"11/6/2018, 12:30:00 PM",69.12,49.21,1.88,214,0.658,0,0.06,0.14, NAN,0.09
"11/6/2018, 12:00:00 PM",68.17,52.97,1.55,214,0.639,0,0.06,0.14, NAN,0.09
"11/6/2018, 11:30:00 AM",66.81,53.64,1.64,214.4,0.606,0,0.06,0.14, NAN,0.09
"11/6/2018, 11:00:00 AM",65.25,55.25,1.56,214.3,0.553,0,0.06,0.14, NAN,0.09
